team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Iowa,2021,12,6,18,7,14,6,1,1,0.3159041394335512,0.7034146341463414,120.07941009642656,102.6077097505669,17.47170034585966,104.50474276843732,106.11027702242868,1.6055342539913735,0.14270032930845225,0.16703296703296702,0.0845225027442371,0.08461538461538462,69.4095238095238,0.2187120291616039,0.13751507840772015,Big Ten,6.356566532271101,0.924,0.076,0.15,0.47,0,In,0.058,0.092,0.114,0.168,0.136,0.044,0.09,0.092,0.026,0.026,0.072,0.022,0.026,0.02,0.01,0.004,4,12
UCLA,2021,13,4,17,6,14,5,2,1,0.30250990752972257,0.76,109.53002610966058,101.10749185667754,8.422534252983041,99.65320138074104,104.36861890553487,4.715417524793868,0.1670061099796334,0.18064952638700948,0.08010862186014936,0.07239512855209743,65.10497237569061,0.2382470119521912,0.19020866773675765,Pac-12,4.174742674360351,0.86,0.14,0.09,0.42,0,In,0.056,0.05,0.082,0.184,0.058,0.06,0.09,0.062,0.068,0.036,0.182,0.03,0.008,0.028,0.006,0,4,13
Virginia,2021,11,4,15,6,11,4,1,2,0.22297297297297297,0.7810650887573964,113.06729264475744,99.453125,13.61416764475743,102.9978897140582,106.16218613084467,3.164296416786473,0.15351506456241032,0.15472779369627507,0.08106169296987087,0.083810888252149,60.28108108108107,0.17836498761354252,0.18024691358024691,ACC,4.152812468258483,0.562,0.438,0.39,0.39,1,In,0.05,0.014,0.03,0.398,0.05,0.078,0.082,0.056,0.028,0.064,0.062,0.026,0.038,0.014,0.004,0.006,4,14
Ohio State,2021,12,7,18,7,14,7,1,0,0.29024390243902437,0.7369007803790413,115.36162582187688,104.30364614465032,11.057979677226555,102.106655752527,106.67269418039696,4.566038427869925,0.15671641791044777,0.16375,0.06840796019900497,0.0725,67,0.26705370101596515,0.22840409956076135,Big Ten,6.356566532271101,0.916,0.084,0.06,0.47,0,In,0.03,0.032,0.092,0.162,0.122,0.138,0.076,0.064,0.042,0.074,0.144,0.012,0.006,0.002,0,0.004,4,15
Creighton,2021,13,5,17,6,14,6,0,0,0.24191461836998707,0.7114093959731543,111.81199752628324,97.77503090234858,14.03696662393466,100.18271527332227,103.5025100841461,3.31979481082385,0.16017316017316016,0.18541409147095175,0.10451453308596166,0.08034610630407911,69.54838709677419,0.18572469045884923,0.17899929527836506,Big East,3.5993101189087313,0.95,0.05,0.28,0.3,0,In,0.022,0.05,0.14,0.16,0.156,0.064,0.156,0.054,0.068,0.03,0.044,0.028,0.012,0.008,0.004,0.004,4,16
Purdue,2021,11,6,16,8,12,8,2,0,0.32068543451652387,0.762130177514793,106.70846394984326,98.31355402873204,8.394909921111221,100.28556693812024,105.4133722624852,5.1278053243649575,0.1920838183934808,0.17167630057803468,0.07916181606519208,0.0838150289017341,66.07692307692307,0.22866894197952217,0.202888583218707,Big Ten,6.356566532271101,0.848,0.152,0.02,0.47,0,In,0.004,0.002,0.048,0.254,0.062,0.172,0.116,0.086,0.072,0.096,0.048,0.024,0.006,0.008,0.002,0,4,17
Villanova,2021,10,3,15,4,13,4,1,0,0.288135593220339,0.7491909385113269,116.24405705229796,102.13607594936708,14.107981102930864,105.58698621120612,104.753776496632,-0.833209714574096,0.1325910931174089,0.18693467336683417,0.06983805668016195,0.05728643216080402,65.32231404958678,0.22732362821948487,0.1710843373493976,Big East,3.5993101189087313,0.858,0.142,0.3,0.3,1,In,0.068,0.032,0.04,0.046,0.3,0.016,0.034,0.032,0.016,0.03,0.038,0.102,0.114,0.068,0.028,0.036,5,18
Tennessee,2021,9,7,16,7,11,7,2,0,0.30671736375158426,0.7204968944099379,107.4454428754814,92.47928616953472,14.96615670594666,99.95923776817423,102.38541511449492,2.426177346320666,0.1872103799814643,0.21851851851851853,0.09360518999073215,0.09814814814814816,67.4375,0.25838926174496646,0.2446206115515289,SEC,5.097983959233669,0.506,0.494,0.22,0.25,0,In,0.006,0.014,0.108,0.034,0.194,0.122,0.132,0.062,0.05,0.126,0.038,0.044,0.028,0.038,0.002,0.002,5,19
USC,2021,13,5,19,6,13,6,2,0,0.3690888119953864,0.723404255319149,109.84089569829108,95.53466509988247,14.306230598408604,100.03319109828077,104.96964488016152,4.93645378188077,0.1896024464831804,0.1703422053231939,0.077217125382263,0.08136882129277566,68.3921568627451,0.2513464991023339,0.18267581475128644,Pac-12,4.174742674360351,0.92,0.08,0.26,0.42,0,In,0.026,0.056,0.136,0.086,0.094,0.262,0.092,0.07,0.036,0.028,0.056,0.042,0.01,0.006,0,0,6,20
San Diego State,2021,11,3,16,4,2,0,13,4,0.3,0.7647798742138365,110.78811369509044,89.49416342412452,21.293950270965908,101.52660110123736,100.64637843604932,-0.8802226651880624,0.17366946778711484,0.2294007490636704,0.11951447245564892,0.07584269662921349,66.4186046511628,0.22556390977443608,0.2355072463768116,Mountain West,5.182958471678121,0.306,0.694,0.37,0.37,1,In,0.012,0.038,0.01,0.028,0.02,0.272,0.016,0.06,0.046,0.026,0.078,0.162,0.054,0.07,0.078,0.03,6,21
BYU,2021,10,3,18,5,2,1,12,4,0.2902408111533587,0.767416934619507,111.85536455246,95.67535545023696,16.180009102223025,101.16002248112108,102.53496575115538,1.374943270034299,0.1879413362303096,0.16386326641345633,0.066811515480717,0.09007053716766142,69.80094786729858,0.2003853564547206,0.20254777070063695,WCC,2.3825767597392216,0.416,0.584,0.14,0.8,0,In,0.008,0.006,0.014,0.038,0.032,0.374,0.038,0.042,0.032,0.042,0.142,0.068,0.068,0.05,0.036,0.01,6,22
Texas Tech,2021,7,7,14,8,8,7,0,1,0.337037037037037,0.7122395833333334,109.21479558728096,92.96675191815856,16.24804366912241,100.19928819038098,100.30704961968632,0.10776142930534026,0.1580246913580247,0.2107186358099878,0.10246913580246914,0.0828258221680877,66.12244897959184,0.2773826458036984,0.29595015576323985,Big 12,5.825727944813468,0.318,0.682,0.07,0.44,0,In,0.002,0.016,0.05,0.026,0.06,0.166,0.078,0.024,0.084,0.04,0.062,0.09,0.056,0.082,0.08,0.084,6,23
Oregon,2021,11,4,16,5,12,5,2,0,0.290414878397711,0.7276595744680852,107.25750174459176,97.96348314606742,9.294018598524346,99.56458351336698,102.88163008731864,3.317046573951665,0.16666666666666666,0.2048331415420023,0.10616438356164384,0.06559263521288838,67.38461538461539,0.18848167539267016,0.22733612273361228,Pac-12,4.174742674360351,0.776,0.224,0.06,0.42,0,In,0.032,0.042,0.088,0.064,0.074,0.094,0.228,0.044,0.076,0.076,0.07,0.032,0.03,0.036,0.006,0.008,7,24
UConn,2021,9,6,12,6,10,6,0,0,0.36589147286821705,0.7015873015873015,107.3887489504618,98.6429177268872,8.745831223574612,104.12368910368583,105.00969691359626,0.8860078099104322,0.17717391304347826,0.18400876232201532,0.07934782608695652,0.08105147864184009,65.13274336283186,0.21728691476590636,0.2699868938401048,Big East,3.5993101189087313,0.418,0.582,0.17,0.3,0,In,0.026,0.002,0.052,0.06,0.068,0.06,0.216,0.048,0.084,0.14,0.05,0.02,0.042,0.038,0.05,0.044,7,25
Clemson,2021,9,5,15,5,13,5,0,0,0.2674772036474164,0.7356495468277946,99.92354740061162,94.12213740458016,5.801409996031467,98.37968608095689,102.51032306367551,4.130636982718624,0.20278833967046897,0.2129277566539924,0.0975918884664132,0.10899873257287708,65.75,0.17933130699088146,0.22826086956521735,ACC,4.152812468258483,0.744,0.256,0.06,0.39,0,In,0.016,0.06,0.096,0.068,0.034,0.028,0.334,0.024,0.082,0.104,0.044,0.05,0.01,0.022,0.01,0.018,7,26
Florida,2021,9,5,13,6,11,6,0,0,0.3126984126984127,0.6865248226950355,107.53169276659207,98.15225424981524,9.379438516776858,98.17423804512634,104.7753008416966,6.601062796570262,0.20822162645218945,0.20053003533568903,0.10455764075067024,0.1060070671378092,69.9375,0.238403451995685,0.2584745762711864,SEC,5.097983959233669,0.538,0.462,0.09,0.25,0,In,0.014,0.044,0.116,0.106,0.104,0.056,0.254,0.076,0.056,0.088,0.028,0.036,0.008,0.01,0.002,0.002,7,27
Oklahoma,2021,9,6,14,7,10,7,0,0,0.2810880829015544,0.7208706786171575,108.1007488087134,98.16076294277929,9.93998586593412,99.70528037429008,104.59012530688103,4.884844932590959,0.15807174887892378,0.2006726457399103,0.1109865470852018,0.07623318385650224,67.96190476190476,0.2223667100130039,0.18241469816272965,Big 12,5.825727944813468,0.588,0.412,0.16,0.44,0,In,0.012,0.006,0.122,0.05,0.058,0.07,0.2,0.146,0.112,0.094,0.096,0.012,0.016,0.004,0.002,0,7,28
Oklahoma State,2021,9,6,16,6,11,6,1,0,0.31806615776081426,0.7074285714285714,103.63300492610838,96.5580823601721,7.074922565936291,99.3101674955211,102.4519551995106,3.141787703989522,0.2145631067961165,0.1924198250728863,0.10679611650485436,0.10398445092322645,70.42735042735043,0.2682038834951456,0.21892816419612315,Big 12,5.825727944813468,0.428,0.572,0.06,0.44,0,In,0.008,0.01,0.12,0.106,0.058,0.088,0.186,0.046,0.098,0.154,0.03,0.05,0.01,0.018,0.004,0.014,7,29
Texas,2021,8,6,13,7,10,7,1,0,0.31201044386422977,0.7326732673267327,106.72097759674136,98.29467939972714,8.426298197014205,98.9826700585542,105.44640528096475,6.463735222410556,0.19438444924406048,0.16720604099244876,0.0939524838012959,0.07766990291262135,69.23364485981308,0.2352185089974293,0.26390685640362227,Big 12,5.825727944813468,0.446,0.554,0.04,0.44,0,In,0,0.01,0.13,0.09,0.1,0.118,0.148,0.082,0.108,0.122,0.046,0.024,0.016,0.002,0.004,0,7,30
Seton Hall,2021,10,7,13,10,11,9,0,1,0.2919334186939821,0.7039800995024875,106.27400768245838,101.85067007019784,4.423337612260539,102.46444439267948,105.05349653224536,2.5890521395658745,0.18997050147492625,0.19647058823529412,0.09498525073746313,0.09647058823529411,67.12871287128712,0.2644333570919458,0.19931271477663232,Big East,3.5993101189087313,0.274,0.726,0.06,0.3,0,Last Four In,0,0,0.064,0.024,0.05,0.058,0.17,0.064,0.148,0.118,0.138,0.062,0.014,0.018,0.048,0.024,7,31
Loyola Chicago,2021,16,2,19,4,0,1,16,3,0.25770308123249297,0.7892768079800498,111.74266083697688,86.83718028696194,24.905480550014943,102.42216867071733,100.32439676515352,-2.097771905563811,0.1694736842105263,0.2324607329842932,0.11894736842105263,0.06910994764397906,62.295081967213115,0.2082810539523212,0.1184041184041184,MVC,4.207131781643694,0.538,0.462,0.82,0.82,1,In,0.008,0.026,0.004,0.032,0.008,0.068,0.042,0.286,0.022,0.028,0.102,0.158,0.066,0.076,0.048,0.026,8,32
Maryland,2021,9,9,14,10,9,10,1,0,0.2120051085568327,0.7604049493813273,106.53235653235652,98.48208864602309,8.050267886333458,100.3146956050122,105.04802345939494,4.733327854382737,0.15029469548133595,0.16407766990291262,0.0825147347740668,0.06990291262135923,63.625,0.2147887323943662,0.17888888888888888,Big Ten,6.356566532271101,0.298,0.702,0.03,0.47,0,Last Four Byes,0.008,0.008,0.01,0.062,0.032,0.076,0.096,0.278,0.142,0.104,0.148,0.02,0.006,0.004,0.004,0.002,8,33
Arizona,2021,11,8,17,8,11,8,0,0,0.34762456546929316,0.759090909090909,111.03286384976523,99.12689173457508,11.905972115190169,99.73690930328264,101.57232486325287,1.835415559970228,0.17010309278350516,0.1810850439882698,0.08541973490427099,0.07991202346041056,67.06172839506172,0.2846153846153846,0.2328278322925959,Pac-12,4.174742674360351,0.358,0.642,0.11,0.42,0,In,0.006,0.008,0.046,0.06,0.124,0.114,0.1,0.138,0.07,0.096,0.098,0.074,0.014,0.024,0.014,0.014,8,34
North Carolina,2021,9,5,15,8,11,8,1,0,0.4009163802978236,0.744378698224852,104.3956043956044,98.1561155500922,6.239488845512213,99.125870006896,104.60027413315652,5.474404126260564,0.2111368909512761,0.18975552968568105,0.10788863109048724,0.13271245634458673,71.83333333333334,0.22324966974900928,0.17615176151761516,ACC,4.152812468258483,0.512,0.488,0.05,0.39,0,In,0.004,0.01,0.084,0.116,0.044,0.05,0.154,0.168,0.128,0.108,0.036,0.068,0.012,0.008,0.004,0.006,8,35
LSU,2021,9,6,13,8,9,7,0,1,0.3084702907711757,0.6740139211136891,113.4375,103.48692403486923,9.950575965130753,97.86310434955988,103.90630780387332,6.043203454313419,0.16318327974276528,0.18619582664526485,0.11254019292604502,0.08828250401284109,72.64233576642336,0.25187265917602997,0.2155251141552511,SEC,5.097983959233669,0.314,0.686,0.1,0.25,0,Last Four Byes,0.004,0.01,0.062,0.06,0.068,0.056,0.104,0.318,0.084,0.084,0.098,0.016,0.01,0.018,0.004,0.004,8,36
Wisconsin,2021,10,8,16,9,11,9,2,0,0.23728813559322037,0.7623529411764706,105.31080265540132,95.5811138014528,9.729688853948543,101.03014538793872,106.32803550657898,5.297890118640247,0.1365638766519824,0.18061674008810572,0.09140969162995596,0.06387665198237885,64.85714285714286,0.2103321033210332,0.2169934640522876,Big Ten,6.356566532271101,0.522,0.478,0.01,0.47,0,In,0.008,0.022,0.022,0.098,0.07,0.108,0.144,0.064,0.16,0.138,0.128,0.022,0.008,0.008,0,0,9,37
St. Bonaventure,2021,11,3,13,3,0,0,12,3,0.33147113594040967,0.7120954003407155,109.73963355834138,94.75218658892128,14.987446969420091,100.21381729915944,102.5891278037864,2.375310504626965,0.1705246913580247,0.19705197827773469,0.0925925925925926,0.07835531419705198,64.80000000000001,0.2041343669250646,0.1838768115942029,A 10,1.9669056539593004,0.346,0.654,0.3,0.3,1,In,0.004,0.028,0.016,0.006,0.042,0.066,0.048,0.016,0.326,0.044,0.092,0.048,0.146,0.058,0.036,0.024,9,38
Missouri,2021,7,7,14,7,10,7,2,0,0.2847222222222222,0.7044585987261146,105.00676589986467,102.03804347826086,2.968722421603829,98.50150919847223,105.81254865997974,7.3110394615075025,0.1926691729323308,0.18353831598864712,0.0986842105263158,0.0946073793755913,69.77049180327869,0.2494172494172494,0.2743764172335601,SEC,5.097983959233669,0.304,0.696,0.03,0.25,0,Last Four Byes,0.002,0.012,0.048,0.06,0.052,0.054,0.188,0.044,0.26,0.086,0.128,0.044,0.002,0.004,0.016,0,9,39
Georgia Tech,2021,9,6,13,8,11,6,0,0,0.24057971014492752,0.7030567685589519,109.17874396135264,101.17079889807164,8.007945063281014,99.1517351080973,104.86492976183806,5.71319465374077,0.1636546184738956,0.2136409227683049,0.13052208835341367,0.07622868605817452,68.6896551724138,0.22340425531914893,0.2186335403726708,ACC,4.152812468258483,0.54,0.46,0.08,0.39,0,In,0,0.006,0.058,0.058,0.03,0.066,0.106,0.108,0.264,0.096,0.172,0.006,0.01,0.014,0.004,0.002,9,40
Virginia Tech,2021,9,4,15,5,10,5,1,0,0.28851963746223563,0.7652303120356612,108.33959429000753,97.66214177978884,10.677452510218686,101.59738987768456,103.44036664130022,1.8429767636156804,0.1879699248120301,0.18158890290037832,0.06015037593984962,0.08953341740226986,65.14285714285714,0.251896813353566,0.22272727272727272,ACC,4.152812468258483,0.546,0.454,0.08,0.39,0,In,0.068,0.028,0.068,0.082,0.04,0.1,0.068,0.03,0.028,0.324,0.034,0.032,0.036,0.048,0.008,0.006,10,41
Louisville,2021,8,4,13,5,10,5,1,0,0.32148626817447495,0.7425149700598802,104.2713567839196,99.25062447960032,5.020732304319253,101.45301714181268,102.42836882726422,0.9753516854515638,0.185785536159601,0.18362282878411912,0.07605985037406483,0.09305210918114144,66.14432989690721,0.2637037037037037,0.2043795620437956,ACC,4.152812468258483,0.276,0.724,0.03,0.39,0,Last Four In,0.04,0.014,0.054,0.05,0.046,0.058,0.088,0.014,0.036,0.2,0.082,0.052,0.036,0.036,0.104,0.09,10,42
Rutgers,2021,9,9,13,9,10,9,0,0,0.2837150127226463,0.7139240506329114,104.69168900804289,99.59946595460612,5.092223053436754,100.92958664192334,107.01897493366026,6.089388291736929,0.17688679245283018,0.18969555035128804,0.12735849056603774,0.11007025761124122,70.66666666666666,0.11688311688311688,0.1945945945945946,Big Ten,6.356566532271101,0.326,0.674,0,0.47,0,In,0,0.006,0.028,0.04,0.05,0.054,0.14,0.144,0.168,0.18,0.118,0.058,0.002,0.004,0.004,0.004,10,43
VCU,2021,10,4,17,6,0,2,12,4,0.2938076416337286,0.6892382103990327,102.84653465346534,92.42144177449168,10.425092878973658,99.98894683078102,102.0256875459401,2.0367407151590897,0.2172972972972973,0.2535211267605634,0.1437837837837838,0.1029252437703142,70.47619047619048,0.29379310344827586,0.2459016393442623,A 10,1.9669056539593004,0.308,0.692,0.19,0.3,0,Last Four Byes,0,0.002,0.012,0.05,0.076,0.04,0.03,0.062,0.052,0.244,0.066,0.024,0.138,0.106,0.056,0.042,10,44
Stanford,2021,10,9,14,11,11,11,0,0,0.25688073394495414,0.7158351409978309,101.6533637400228,97.01744513224536,4.635918607777455,96.90260591141718,103.865682654693,6.96307674327581,0.21194029850746268,0.2051470588235294,0.10074626865671642,0.09926470588235294,68.71794871794872,0.25822050290135395,0.19876868953386104,Pac-12,4.174742674360351,0.278,0.722,0.03,0.42,0,Last Four In,0,0,0.004,0.01,0.016,0.01,0.092,0.056,0.24,0.27,0.128,0.148,0.006,0.008,0.002,0.01,10,45
Drake,2021,15,3,22,3,1,0,16,3,0.32045454545454544,0.751863684771033,115.9428257284222,95.52980132450332,20.413024403918897,105.19110273278012,98.90550420302208,-6.285598529758034,0.16976556184316896,0.20945395273023631,0.1196443007275667,0.0904645476772616,67.78082191780823,0.1568627450980392,0.21887550200803213,MVC,4.207131781643694,0.498,0.502,0.12,0.82,0,In,0.014,0.036,0.002,0.018,0.014,0.052,0.038,0.052,0.008,0.024,0.21,0.176,0.068,0.144,0.102,0.042,11,46
Wichita State,2021,9,2,11,4,1,2,9,2,0.3213213213213213,0.6671641791044776,104.4839255499154,98.55072463768116,5.933200912234227,96.7086411402458,98.85795722320084,2.149316082955002,0.16279069767441862,0.17721518987341772,0.07655038759689922,0.0759493670886076,67.67213114754098,0.29298642533936653,0.20324324324324325,American,3.6278797426022114,0.264,0.736,0.08,0.7,0,Last Four In,0.004,0.006,0.01,0.014,0.016,0.046,0.042,0.036,0.074,0.076,0.266,0.064,0.062,0.106,0.098,0.08,11,47
Toledo,2021,14,3,18,6,0,2,15,4,0.30178173719376394,0.6929375639713409,115.48974943052391,101.25427594070696,14.235473489816982,102.49772984848164,103.77361311113935,1.2758832626577088,0.14919354838709678,0.17943548387096775,0.09375,0.07762096774193548,70.23008849557522,0.19683257918552036,0.16357688113413305,MAC,1.1567331817199784,0.244,0.756,0.3,0.3,1,In,0.004,0.006,0.008,0.014,0.014,0.036,0.068,0.094,0.076,0.094,0.172,0.106,0.162,0.076,0.06,0.01,11,48
Winthrop,2021,17,1,20,1,0,0,0,0,0.3552123552123552,0.7836338418862691,110.05291005291004,93.66840731070496,16.384502742205086,103.05409111708344,100.23609561370284,-2.8179955033806077,0.2048611111111111,0.2151029748283753,0.1087962962962963,0.08581235697940504,72,0.2395128552097429,0.23273273273273273,Big South,-0.95739791557567,0.1,0.9,0.53,0.53,1,In,0.012,0.002,0.002,0.002,0,0.034,0.004,0.008,0.002,0.008,0.026,0.428,0.132,0.162,0.136,0.042,12,49
Belmont,2021,18,2,23,3,0,0,2,0,0.2511111111111111,0.7286135693215339,113.801949717804,95.5761316872428,18.2258180305612,102.95081344357484,99.87046055698328,-3.0803528865915615,0.15564738292011018,0.20598469032707029,0.10674931129476584,0.08002783576896312,72.14906832298136,0.1987127916331456,0.16584564860426929,OVC,0.45930205972254257,0.228,0.772,0.45,0.45,1,In,0.004,0.008,0,0,0.002,0.018,0.03,0.034,0.002,0.006,0.146,0.446,0.094,0.114,0.078,0.018,12,50
UC Santa Barbara,2021,13,3,15,4,0,0,2,1,0.30275229357798167,0.757703081232493,114.5,92.81183932346724,21.688160676532775,102.68889354466984,100.36561694111994,-2.3232766035499446,0.17492416582406473,0.21206030150753769,0.10819009100101112,0.06432160804020101,64.85245901639344,0.24611708482676223,0.22111801242236023,Big West,2.7092756168718624,0.06,0.94,0.6,0.6,1,In,0.004,0.004,0,0.006,0.006,0.02,0.012,0.032,0.016,0.002,0.032,0.51,0.126,0.068,0.1,0.062,12,51
Liberty,2021,11,2,16,5,2,3,0,0,0.24048913043478265,0.7827626918536009,117.66184789440604,92,25.661847894406037,107.30519281403824,95.67401276990822,-11.631180044130042,0.184,0.1541501976284585,0.052,0.08300395256916997,62.5,0.2259615384615385,0.2054794520547945,ASUN,4.440186607207784,0.178,0.822,0.53,0.53,1,In,0.038,0.038,0.014,0.012,0.02,0.012,0.012,0.004,0.004,0.036,0.024,0.074,0.41,0.128,0.08,0.094,13,52
Furman,2021,10,5,13,8,0,1,0,1,0.2780612244897959,0.7414806110458284,112.49259917110716,96.45390070921984,16.03869846188732,102.43382389453656,102.84978969634972,0.41596580181314674,0.17088607594936708,0.20294426919032596,0.1139240506329114,0.0935856992639327,67.71428571428571,0.15173237753882915,0.18846153846153849,Southern,5.579786073889936,0.04,0.96,0.32,0.32,1,In,0.01,0.002,0.004,0.004,0.006,0.02,0.01,0.008,0.008,0.004,0.074,0.07,0.272,0.198,0.168,0.142,13,53
