team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
South Carolina,2022,15,1,27,1,23,1,1,0,0.4542772861356933,0.7487135506003431,105.9536354056902,75.0654793085385,30.888156097151708,87.5253545334562,97.87283822417491,10.347483690718706,0.2064896755162242,0.21492537313432836,0.10324483775811208,0.0880597014925373,67.8,0.24006359300476948,0.107773851590106,SEC,10.140173973457344,0.924,0.076,0.92,0.92,1,In,0.654,0.228,0.056,0.006,0.01,0,0.004,0.012,0,0.004,0.006,0.012,0.006,0,0.002,0,1,1
NC State,2022,17,1,26,3,22,3,1,0,0.3445544554455445,0.7444821731748726,110.56023797719384,81.65362035225048,28.906617624943365,87.23851073871447,95.7091314408547,8.470620702140241,0.14673913043478262,0.18625678119349007,0.1105072463768116,0.0705244122965642,66.9090909090909,0.18395303326810175,0.18629550321199145,ACC,8.335469205072778,0.988,0.012,0.57,0.57,1,In,0.444,0.38,0.048,0.026,0.024,0.014,0.028,0.012,0.004,0.004,0.006,0.01,0,0,0,0,1,2
BYU,2022,15,1,25,2,5,1,18,1,0.3670886075949367,0.6866666666666666,111.93092621664049,82.1185107498689,29.812415466771583,91.57753672396,94.26472163760444,2.6871849136444372,0.1899641577060932,0.18888888888888888,0.1111111111111111,0.1037037037037037,69.75,0.20481927710843373,0.2311111111111111,WCC,3.1418243571767723,0.916,0.084,0.54,0.54,1,In,0.126,0.076,0.074,0.016,0.122,0.104,0.092,0.106,0.016,0.054,0.108,0.066,0.022,0.006,0.004,0.008,1,3
Stanford,2022,16,0,25,3,19,2,4,1,0.3864783047426842,0.7193460490463215,107.6923076923077,83.59897172236504,24.093335969942657,86.0907239325699,99.02734340712207,12.93661947455216,0.18438538205980065,0.2257001647446458,0.12624584717607973,0.08237232289950576,66.88888888888889,0.1657559198542805,0.15354330708661418,Pac-12,8.26311705324652,0.974,0.026,0.7,0.7,1,In,0.296,0.434,0.146,0.014,0.012,0.018,0.014,0.01,0,0.01,0.022,0.014,0.004,0.002,0.004,0,2,4
UConn,2022,16,1,22,5,21,5,1,0,0.3356242840778923,0.7234664070107109,107.972177635099,80.95238095238095,27.01979668271804,88.91424373732818,97.30567622577864,8.391432488450477,0.18840579710144928,0.23837209302325585,0.1144927536231884,0.07994186046511628,67.3170731707317,0.16990291262135923,0.15302491103202848,Big East,1.2549114906496357,0.996,0.004,0.84,0.84,1,In,0.232,0.292,0.254,0.09,0.034,0.028,0.022,0.022,0.002,0.006,0.002,0.01,0.002,0.004,0,0,2,5
Louisville,2022,15,2,25,3,19,3,1,0,0.3708206686930091,0.71484375,105.06198347107438,79.0829469345698,25.97903653650458,86.2064542052644,94.03932782482951,7.83287361956512,0.1877637130801688,0.2727272727272727,0.17088607594936708,0.10570824524312895,67.71428571428571,0.1445221445221445,0.21808510638297873,ACC,8.335469205072778,0.966,0.034,0.22,0.57,0,In,0.198,0.442,0.182,0.036,0.022,0.032,0.03,0.004,0.006,0.01,0.006,0.02,0.002,0.004,0.006,0,2,6
LSU,2022,13,3,25,4,16,3,3,0,0.3621621621621622,0.7508650519031141,101.65562913907284,82.13610586011342,19.519523278959426,88.47667112649607,94.07300859992183,5.59633747342579,0.17647058823529413,0.20132013201320131,0.09803921568627452,0.07260726072607261,76.5,0.19548872180451127,0.2054263565891473,SEC,10.140173973457344,0.978,0.022,0,0.92,0,In,0.09,0.304,0.28,0.088,0.074,0.018,0.028,0.026,0.012,0.016,0.034,0.018,0.01,0,0.002,0,2,7
Iowa State,2022,13,3,24,4,15,4,3,0,0.3059313215400624,0.7603305785123967,111.19592875318064,88.76518218623481,22.43074656694584,90.64160166378691,93.53468281379472,2.893081150007802,0.18032786885245905,0.17148014440433212,0.08561020036429873,0.10649819494584838,67.56923076923077,0.226890756302521,0.13424124513618677,Big 12,7.683524363295401,0.992,0.008,0.5,0.5,1,In,0.176,0.166,0.28,0.094,0.06,0.074,0.04,0.03,0.024,0.018,0.01,0.018,0.004,0.004,0,0.002,3,8
North Carolina,2022,13,5,23,5,16,5,1,0,0.3670212765957447,0.7349726775956285,100.43966780654615,74.1446725317693,26.294995274776863,86.96888782690893,90.38267376742034,3.4137859405114193,0.16905444126074498,0.2034383954154728,0.10315186246418338,0.0659025787965616,68.09756097560975,0.22295081967213115,0.20930232558139536,ACC,8.335469205072778,0.976,0.024,0.16,0.57,0,In,0.066,0.098,0.454,0.208,0.062,0.042,0.01,0.028,0.002,0.012,0.01,0.002,0.006,0,0,0,3,9
Baylor,2022,13,3,23,5,15,5,2,0,0.32340862422997946,0.7226277372262774,107.24275724275724,84.56175298804781,22.681004254709435,91.65435112084496,92.81325692945906,1.158905808614049,0.16636851520572452,0.17805755395683454,0.08228980322003578,0.08273381294964029,69.875,0.1935483870967742,0.22362869198312235,Big 12,7.683524363295401,0.994,0.006,0.31,0.5,0,In,0.048,0.108,0.386,0.148,0.102,0.1,0.046,0.018,0.012,0.01,0.01,0.01,0.002,0,0,0,3,10
