team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Georgetown,2012,12,5,20,6,13,6,0,0,0.3644752018454441,0.7007077856420627,109.6774193548387,91.0464465584779,18.63097279636081,101.39101234272168,103.30456716556424,1.9135548228425536,0.19920769666100735,0.2087297146054841,0.10130164119977364,0.10184667039731392,62.548672566371685,0.27315753887762,0.23201075991930065,Big East,7.109582912429209,0.898,0.102,0.14,0.54,0,In,0.036,0.044,0.282,0.086,0.102,0.08,0.108,0.048,0.032,0.068,0.036,0.042,0.022,0.006,0.006,0.002,3,11
Washington,2012,13,3,20,8,13,5,1,1,0.3793755912961211,0.6866666666666666,106.17408906882592,98.48714069591529,7.686948372910635,99.57993883019816,104.4348440762225,4.854905246024359,0.18927125506072875,0.19868885526979324,0.09615384615384616,0.07816439737771054,70.25777777777778,0.23170731707317072,0.25625381330079317,Pac-12,3.866858214080606,0.588,0.412,0.02,0.43,0,In,0.014,0.032,0.126,0.096,0.088,0.076,0.116,0.098,0.09,0.052,0.06,0.056,0.046,0.03,0.014,0.006,3,12
Louisville,2012,10,6,22,7,11,7,1,0,0.3669201520912547,0.6565836298932385,103.27455919395464,91.20768064679132,12.066878547163329,99.25037094986637,102.61285540675176,3.362484456885394,0.21612090680100757,0.23041940373926223,0.13602015113350127,0.11066195048004042,67.28813559322033,0.26537997587454765,0.2380375529981829,Big East,7.109582912429209,0.64,0.36,0.02,0.54,0,In,0.004,0.004,0.154,0.138,0.104,0.066,0.1,0.098,0.052,0.124,0.032,0.1,0.008,0.012,0.002,0.002,3,13
Indiana,2012,10,7,23,7,13,7,1,0,0.3537787513691128,0.6841603053435115,116.4156626506024,98.33753148614608,18.078131164456323,99.7656569568018,103.2925459952474,3.5268890384456273,0.19477911646586343,0.21209068010075569,0.10090361445783132,0.10226700251889168,66.39999999999999,0.3487211478477854,0.24102251978088865,Big Ten,8.982387261247203,0.922,0.078,0.03,0.41,0,In,0.02,0.016,0.094,0.272,0.092,0.088,0.172,0.082,0.038,0.056,0.028,0.024,0.004,0.008,0.002,0.004,4,14
Wisconsin,2012,11,6,21,8,11,8,3,0,0.30616509926854757,0.7190569744597249,108.5372794536141,87.8393665158371,20.697912937777005,98.85253710386844,102.14975091844188,3.29721381457345,0.15367103016505407,0.18665158371040724,0.08821855435401252,0.07239819004524888,58.08264462809917,0.22469764481222151,0.1946440235140431,Big Ten,8.982387261247203,0.612,0.388,0.08,0.41,0,In,0.01,0.036,0.05,0.282,0.094,0.07,0.102,0.084,0.05,0.102,0.056,0.05,0.008,0.006,0,0,4,15
New Mexico,2012,8,4,21,6,5,0,10,5,0.36167922497308935,0.7153920619554696,109.53663793103448,88.18474758324383,21.351890347790643,99.47679677482026,102.38149579866072,2.9046990238404766,0.2122844827586207,0.22663802363050484,0.11153017241379312,0.09129967776584318,65.99111111111111,0.26527958387516254,0.2106299212598425,Mountain West,9.705463995667648,0.576,0.424,0.69,0.69,1,In,0.034,0.018,0.062,0.058,0.308,0.12,0.064,0.082,0.046,0.052,0.058,0.022,0.042,0.03,0.002,0.002,5,16
Wichita State,2012,16,2,25,4,1,1,17,3,0.3315450643776824,0.7353497164461248,115.40041067761804,93.85245901639344,21.547951661224616,99.73503910889792,102.17540415987403,2.440365050976102,0.17864476386036962,0.19057377049180327,0.08880903490759753,0.07940573770491803,66.03389830508475,0.27571515520389533,0.22276923076923075,MVC,3.4117150767703874,0.864,0.136,0.82,0.82,1,In,0.012,0.03,0.046,0.032,0.332,0.102,0.112,0.068,0.032,0.01,0.112,0.062,0.026,0.02,0.004,0,5,17
Vanderbilt,2012,10,5,21,9,14,6,1,2,0.3249475890985325,0.6759776536312849,111.56359979889392,99.59819186338524,11.96540793550868,98.8086015699973,105.15647170483376,6.3478701348364694,0.20512820512820512,0.1938724259166248,0.0889894419306184,0.11049723756906076,65.48148148148148,0.28580323785803236,0.1927710843373494,SEC,6.813514750047644,0.886,0.114,0.08,0.73,0,In,0.008,0.008,0.088,0.104,0.292,0.072,0.124,0.1,0.086,0.04,0.024,0.034,0.008,0.008,0.002,0.002,5,18
Temple,2012,10,3,21,6,3,2,15,4,0.3089887640449438,0.6811594202898551,111.00217864923746,101.83982683982684,9.162351809410625,97.91960130018664,105.61181689088014,7.692215590693479,0.1775599128540305,0.1937229437229437,0.10185185185185185,0.07575757575757576,66.76363636363637,0.24146812620734065,0.2456703014753047,A 10,3.585997840259471,0.752,0.248,0.17,0.45,0,In,0.004,0.012,0.028,0.03,0.258,0.1,0.116,0.092,0.112,0.044,0.13,0.028,0.034,0.008,0.004,0,5,19
UNLV,2012,8,4,22,6,4,1,8,5,0.34626300851466413,0.6983289357959542,111.73954372623574,94.22348484848484,17.516058877750893,99.18385946204693,102.03192748231456,2.8480680202676885,0.1958174904942966,0.2182765151515151,0.12309885931558937,0.08948863636363637,68.70204081632653,0.2417088251826869,0.22024151811385853,Mountain West,9.705463995667648,0.622,0.378,0.17,0.69,0,In,0.012,0.006,0.052,0.062,0.14,0.298,0.072,0.088,0.056,0.042,0.064,0.036,0.034,0.034,0,0.004,6,20
San Diego State,2012,8,4,20,6,3,1,9,5,0.32518597236981933,0.7309594460929772,105.5880787653007,93.1587386424372,12.429340122863492,98.969127899496,102.23948556660648,3.2703576671105132,0.18999467802022352,0.1998931052912881,0.08568387440127727,0.08123997862105825,66.22026431718061,0.2576530612244898,0.1801007556675063,Mountain West,9.705463995667648,0.432,0.568,0.07,0.69,0,Last Four Byes,0.01,0.004,0.052,0.016,0.124,0.24,0.13,0.082,0.068,0.07,0.06,0.052,0.036,0.04,0.014,0.002,6,21
Arizona,2012,12,5,21,9,14,7,2,2,0.3134479271991911,0.6972727272727273,108.22130299896588,95.31568228105908,12.905620717906814,100.0209452702466,102.80233037796296,2.781385107716339,0.1923474663908997,0.18177189409368635,0.08531540847983454,0.07841140529531568,63.933884297520656,0.30465264499681327,0.21083627797408716,Pac-12,3.866858214080606,0.742,0.258,0.17,0.43,0,In,0.008,0.006,0.054,0.078,0.154,0.164,0.098,0.066,0.082,0.038,0.088,0.112,0.014,0.036,0.002,0,6,22
Murray State,2012,15,1,24,1,0,0,3,0,0.3622047244094488,0.6542713567839196,113.91806722689076,93.1735278791037,20.744539347787057,103.79685251882668,98.56731378458586,-5.229538734240821,0.21533613445378152,0.24752475247524752,0.12815126050420167,0.09536216779572694,65.09401709401709,0.32872200263504614,0.23655217109526896,OVC,-0.9075720166135071,0.126,0.874,0.73,0.73,1,In,0.008,0.002,0,0.002,0.002,0.436,0.004,0.006,0,0,0.03,0.16,0.064,0.152,0.1,0.034,6,23
Nevada,2012,9,1,20,5,2,0,2,3,0.3489583333333333,0.6881827209533267,108.08903365906625,97.94927145169994,10.139762207366289,100.37238250436435,102.907892809534,2.535510305169642,0.20629750271444083,0.19805720453318945,0.09120521172638436,0.09767943874797626,64.63157894736841,0.29458917835671344,0.1975,WAC,0.5381982219331619,0.134,0.866,0.31,0.31,1,In,0.006,0.006,0.044,0.026,0.054,0.142,0.068,0.048,0.092,0.056,0.07,0.138,0.09,0.09,0.058,0.012,6,24
Cincinnati,2012,10,6,20,9,12,6,1,1,0.3659889094269871,0.6567754698318496,106.78781400320683,94.53083109919572,12.25698290401114,98.48016507717529,100.91254600517296,2.432380927997672,0.16729021913415287,0.2193029490616622,0.1202565473009086,0.08257372654155495,63.965811965811966,0.1902834008097166,0.17171093267449042,Big East,7.109582912429209,0.688,0.312,0.08,0.54,0,In,0.002,0.002,0.07,0.066,0.046,0.138,0.13,0.124,0.108,0.08,0.068,0.07,0.042,0.034,0.006,0.014,6,25
Gonzaga,2012,13,3,24,5,3,2,16,3,0.3539140022050717,0.723018147086915,112.44094488188976,94.60300985988584,17.837935022003933,101.2111495404372,103.6712953570116,2.460145816574351,0.2062992125984252,0.19823559937727037,0.10446194225721785,0.11105345096004152,65.6896551724138,0.3492063492063492,0.1722255912674348,WCC,3.0268011054802884,0.768,0.232,0.4,0.4,1,In,0.01,0.018,0.054,0.04,0.076,0.154,0.336,0.054,0.076,0.004,0.12,0.038,0.004,0.016,0,0,7,26
Florida,2012,10,5,22,8,13,8,0,0,0.3464180569185476,0.6944444444444444,117.57852077001014,99.54476479514416,18.033755974865983,99.222975743568,101.70852965456932,2.4855539110013276,0.17223910840932116,0.20485584218512895,0.10233029381965553,0.07789580171977745,64.98765432098766,0.2410196987253766,0.2126126126126126,SEC,6.813514750047644,0.888,0.112,0.09,0.73,0,In,0.006,0.014,0.072,0.132,0.072,0.096,0.234,0.096,0.05,0.086,0.034,0.082,0.01,0.014,0.002,0,7,27
Notre Dame,2012,12,5,19,10,12,9,0,1,0.30538922155688625,0.6777251184834123,108.28848223896664,98.2924226254002,9.99605961356643,98.36716584939668,106.16356400730466,7.796398157908025,0.16254036598493002,0.17502668089647813,0.08342303552206674,0.08751334044823907,61.16872427983539,0.2686286787726988,0.18439716312056736,Big East,7.109582912429209,0.862,0.138,0.09,0.54,0,In,0.002,0.006,0.048,0.06,0.116,0.078,0.334,0.14,0.064,0.052,0.056,0.036,0.004,0,0.004,0,7,28
Oregon,2012,11,5,20,8,12,7,0,1,0.32,0.6842105263157895,106.75603217158177,100.69407367859048,6.06195849299128,96.6073556106162,105.0626193864872,8.45526377587098,0.20536193029490615,0.19167111585691404,0.08739946380697051,0.09450080085424452,66.60714285714286,0.2768211920529801,0.205625,Pac-12,3.866858214080606,0.626,0.374,0.16,0.43,0,In,0,0.018,0.072,0.054,0.096,0.104,0.196,0.076,0.106,0.128,0.058,0.062,0.006,0.008,0.014,0.002,7,29
Michigan,2012,11,5,20,8,13,8,1,0,0.27752808988764044,0.7039827771797632,108.57787810383748,98.20728291316526,10.37059519067222,98.84654782078876,103.7932850318017,4.946737211012966,0.172686230248307,0.2061624649859944,0.08013544018058691,0.08795518207282914,60.58119658119658,0.18798955613577023,0.20533333333333337,Big Ten,8.982387261247203,0.844,0.156,0.02,0.41,0,In,0,0.012,0.072,0.196,0.078,0.096,0.216,0.058,0.07,0.104,0.044,0.042,0.004,0.008,0,0,7,30
Purdue,2012,10,7,20,10,11,8,4,1,0.32606635071090045,0.6876971608832808,112.5717266562337,101.51436031331592,11.05736634291776,99.38039076543969,103.73451519574937,4.354124430309641,0.13615023474178403,0.206266318537859,0.10432968179447052,0.06005221932114883,63.9,0.2282420749279539,0.23969562460367788,Big Ten,8.982387261247203,0.592,0.408,0.02,0.41,0,In,0,0.01,0.048,0.05,0.056,0.112,0.19,0.078,0.152,0.178,0.076,0.022,0.016,0.008,0.002,0.002,7,31
Memphis,2012,12,3,22,8,3,4,2,0,0.31808278867102396,0.6687668766876688,110.99605522682444,95.4387704511651,15.557284775659356,97.55385096577432,104.60791605266216,7.054065086887869,0.19181459566074952,0.2072384729796728,0.1173570019723866,0.095686663361427865,66.76543209876543,0.28737034777303233,0.26583777383066903,C-USA,5.630247483969473,0.73,0.27,0.57,0.57,1,In,0.01,0.018,0.064,0.072,0.098,0.072,0.076,0.364,0.052,0.036,0.016,0.056,0.032,0.018,0.01,0.006,8,32
Creighton,2012,14,4,25,5,3,0,15,5,0.3167220376522702,0.7302325581395349,118.30776843146955,103.63003480855296,14.67773362291662,101.4427553005243,102.88501618948456,1.442260888960278,0.18604651162790695,0.16210840377921432,0.07422068283028203,0.10044753853804078,67.08713692946058,0.2845873786407767,0.19645916619074813,MVC,3.4117150767703874,0.596,0.404,0.11,0.82,0,In,0.01,0.008,0.034,0.028,0.05,0.108,0.074,0.306,0.024,0.038,0.096,0.128,0.03,0.038,0.024,0.004,8,33
Iowa State,2012,11,5,21,8,13,6,1,2,0.3181818181818182,0.7379310344827587,110.44698544698544,98.15384615384616,12.29313929313929,98.06570513863026,103.92959127973566,5.86388614110544,0.1886694386694387,0.18,0.08835758835758836,0.08564102564102564,66.3448275862069,0.27267002518891686,0.17212626563430614,Big 12,8.460428111947618,0.904,0.096,0.03,0.46,0,In,0.004,0.014,0.106,0.054,0.15,0.144,0.142,0.182,0.046,0.056,0.044,0.048,0.008,0.002,0,0,8,34
Kansas State,2012,9,8,20,9,11,9,2,0,0.4088235294117647,0.6643768400392541,105.90349075975358,94.0061475409836,11.897343218769976,96.9663763015862,102.52878359112891,5.562407289542748,0.21817248459958932,0.24026639344262296,0.08932238193018481,0.10809426229508196,66.31489361702128,0.2894898586355255,0.29538061158100193,Big 12,8.460428111947618,0.688,0.312,0.03,0.46,0,In,0,0.002,0.05,0.044,0.142,0.064,0.098,0.344,0.076,0.074,0.048,0.05,0.002,0.004,0,0.002,8,35
Saint Louis,2012,11,4,22,6,4,0,13,6,0.3208955223880597,0.7012847965738758,110.0275482093664,90.35281146637266,19.674736742993744,101.39100668478928,99.54852392589976,-1.8424827588895227,0.1763085399449036,0.24310915104740904,0.11515151515151516,0.08324145534729879,62.317596566523605,0.2553191489361702,0.2693935119887165,A 10,3.585997840259471,0.54,0.46,0.45,0.45,1,In,0.022,0.036,0.01,0.038,0.066,0.08,0.02,0.054,0.25,0.02,0.052,0.166,0.09,0.042,0.036,0.018,9,36
Southern Miss,2012,10,4,21,6,3,0,1,0,0.37593283582089554,0.7152103559870551,109.3157894736842,97.73087071240106,11.584918761283149,98.80081385013304,99.24956962972772,0.4487557795947074,0.1773684210526316,0.22216358839050132,0.08736842105263158,0.07493403693931398,63.865546218487395,0.29594272076372313,0.28388401888064735,C-USA,5.630247483969473,0.39,0.61,0.09,0.57,0,Last Four In,0.01,0.012,0.018,0.018,0.03,0.044,0.052,0.028,0.182,0.026,0.058,0.142,0.18,0.094,0.066,0.04,9,37
Northwestern,2012,7,9,17,11,10,10,0,1,0.26244343891402716,0.6497297297297298,110.89560752994868,107.28100113765642,3.6146063922922593,97.9460646199971,105.7640863611492,7.818021741152082,0.16486023958927554,0.1956769055745165,0.09868796349115802,0.08248009101251422,62.05309734513274,0.2366101694915254,0.20638020833333337,Big Ten,8.982387261247203,0.254,0.746,0.01,0.41,0,Last Four In,0,0.002,0.004,0.014,0.012,0.058,0.13,0.13,0.228,0.178,0.146,0.076,0.004,0.002,0.01,0.006,9,38
Alabama,2012,8,6,19,9,12,8,1,1,0.34301675977653634,0.6709613478691774,104.11731528482797,91.92546583850933,12.191849446318656,97.60499469357826,102.24228906231136,4.6372943687331,0.20642978003384096,0.2224731789949181,0.1212633953750705,0.08921513269339357,62.76106194690265,0.2479838709677419,0.2568493150684932,SEC,6.813514750047644,0.682,0.318,0.07,0.73,0,In,0,0,0.058,0.058,0.084,0.064,0.144,0.106,0.198,0.158,0.03,0.066,0.018,0.016,0,0,9,39
Seton Hall,2012,8,9,19,10,10,10,2,0,0.333984375,0.6973684210526315,105.09186351706036,95.38142189932536,9.710441617735,97.78652332295276,104.21354751470896,6.4270241917562085,0.189501312335958,0.2252205500778412,0.13175853018372705,0.08614426569797613,64.85106382978724,0.20868516284680336,0.24615384615384617,Big East,7.109582912429209,0.518,0.482,0.01,0.54,0,In,0,0,0.016,0.056,0.076,0.058,0.088,0.12,0.218,0.214,0.094,0.044,0.01,0.002,0,0.004,9,40
Virginia,2012,8,6,21,7,11,6,1,1,0.2814814814814815,0.7483660130718954,104.64839094159714,86.4066193853428,18.24177155625435,98.66452372130745,100.06737390582882,1.402850184521329,0.18831942789034564,0.2127659574468085,0.10786650774731824,0.09574468085106384,59.92857142857143,0.24873096446700507,0.19651921682378537,ACC,5.644201435826626,0.63,0.37,0.17,0.48,0,In,0.02,0.03,0.066,0.06,0.058,0.044,0.08,0.034,0.056,0.346,0.058,0.07,0.04,0.01,0.02,0.008,10,41
Florida State,2012,10,4,19,9,11,7,2,0,0.3632478632478632,0.678741658722593,101.35205408216328,90.8232826428946,10.52877143926868,96.69614853405876,103.13852207582332,6.442373541764576,0.23972958918356735,0.23177766124803356,0.11700468018720749,0.11116937598321971,67.47368421052632,0.24294871794871797,0.24758842443729903,ACC,5.644201435826626,0.636,0.364,0.04,0.48,0,In,0.006,0.004,0.176,0.062,0.102,0.034,0.096,0.102,0.082,0.228,0.028,0.062,0.006,0.01,0,0.002,10,42
Colorado,2012,11,5,18,9,12,6,2,3,0.3104575163398693,0.732421875,104.43107221006564,94.25474254742548,10.176329662640171,99.7082492162119,100.85365827734236,1.1454090611304528,0.20185995623632383,0.1886178861788618,0.08424507658643327,0.0910569105691057,64.99555555555555,0.3049113233287858,0.20616570327552983,Pac-12,3.866858214080606,0.54,0.46,0.09,0.43,0,In,0.002,0.004,0.048,0.016,0.096,0.104,0.088,0.038,0.074,0.13,0.12,0.11,0.072,0.042,0.02,0.036,10,43
Stanford,2012,9,8,19,10,11,9,2,0,0.3634558093346574,0.728382502543235,104.16666666666669,92.83505154639175,11.331615120274918,99.90795376879883,100.923002120586,1.0150483517871558,0.21244855967078188,0.2175257731958763,0.0889917695473251,0.10360824742268042,65.89830508474576,0.24066135946111453,0.24070450097847357,Pac-12,3.866858214080606,0.4,0.6,0.06,0.43,0,Last Four Byes,0.002,0.002,0.028,0.022,0.066,0.104,0.098,0.072,0.102,0.124,0.072,0.112,0.08,0.036,0.034,0.046,10,44
West Virginia,2012,8,9,18,12,10,11,2,1,0.40888066604995377,0.6935960591133005,109.1867469879518,100.2002002002002,8.986546787751607,98.67946706794224,105.1726473374778,6.49318026953552,0.19829317269076305,0.2042042042042042,0.09789156626506024,0.10810810810810811,64.78048780487805,0.2556002297530155,0.20992822966507177,Big East,7.109582912429209,0.43,0.57,0.03,0.54,0,Last Four Byes,0,0,0.016,0.016,0.076,0.044,0.038,0.138,0.154,0.374,0.11,0.022,0.006,0,0.002,0.004,10,45
Texas,2012,8,8,17,11,9,11,2,0,0.3910386965376782,0.6520039100684262,110.89211618257262,99.84415584415584,11.047960338416772,98.8683886368978,105.19687771587212,6.328489078974326,0.19294605809128632,0.20727272727272728,0.10425311203319504,0.08831168831168831,65.91452991452991,0.3288093769278223,0.29613189600507295,Big 12,8.460428111947618,0.354,0.646,0.04,0.46,0,Last Four In,0,0,0.02,0.058,0.14,0.058,0.056,0.072,0.24,0.064,0.26,0.016,0.004,0.008,0,0.004,11,46
California,2012,13,4,22,7,14,5,1,2,0.32116004296455425,0.7249757045675413,109.87277353689568,92.07070707070709,17.802066466188606,100.0105743420165,101.56399702349664,1.5534226814800982,0.1806615776081425,0.201010101010101,0.0743002544529262,0.0702020202020202,65.5,0.25060096153846156,0.17724550898203592,Pac-12,3.866858214080606,0.842,0.158,0.43,0.43,1,In,0.048,0.048,0.104,0.086,0.09,0.102,0.088,0.038,0.032,0.022,0.058,0.212,0.018,0.038,0.004,0.012,12,47
Harvard,2012,10,2,23,4,3,1,3,1,0.3087674714104193,0.7323943661971831,107.63313609467455,89.73293768545994,17.90019840921461,101.1084338739154,98.01463729354002,-3.093796580375365,0.20236686390532543,0.21008902077151337,0.09940828402366864,0.08664688427299704,60.357142857142854,0.3104988830975428,0.1901358112937813,Ivy,1.9955645371394848,0.338,0.662,0.56,0.56,1,In,0.012,0.002,0.012,0.018,0.032,0.04,0.02,0.018,0.03,0.028,0.048,0.528,0.064,0.056,0.064,0.028,12,48
Long Beach State,2012,14,0,19,7,2,4,2,2,0.33443344334433445,0.6896551724137931,109.60212201591511,95.91078066914498,13.691341346770145,100.90636314222768,102.35051091804162,1.444147775813906,0.19787798408488064,0.2219861922464153,0.10822281167108752,0.09293680297397768,66.72566371681415,0.29473684210526313,0.190897597977244,Big West,-0.42303109877699124,0.16,0.84,0.71,0.71,1,In,0.004,0.01,0.076,0.022,0.038,0.056,0.066,0.044,0.05,0.036,0.06,0.222,0.124,0.104,0.054,0.034,12,49
Saint Mary's,2012,14,2,23,5,0,1,16,2,0.36096537250786986,0.7332686711930165,116.3891779396462,95.74247144340602,20.646706496240185,102.54034552460192,100.75436009294262,-1.7859854316593071,0.18210197710718,0.19106957424714435,0.11186264308012488,0.0877466251298027,64.06666666666666,0.2830073349633252,0.1922365988909427,WCC,3.0268011054802884,0.434,0.566,0.38,0.4,0,Last Four Byes,0.004,0.002,0.004,0.006,0.028,0.012,0.244,0.096,0.014,0.02,0.122,0.274,0.092,0.054,0.02,0.008,12,50
VCU,2012,15,3,25,6,1,3,4,0,0.3447368421052632,0.6673286991062563,105.0620347394541,91.75360158966716,13.308433149786936,98.36530522093032,97.46268558777514,-0.9026196331551798,0.1791563275434243,0.273224043715847,0.16327543424317617,0.09090909090909093,64.48,0.2529711375212224,0.25745784695201035,CAA,-0.6012555650314416,0.294,0.706,0.39,0.39,1,In,0,0.01,0,0.01,0.01,0.022,0.002,0.038,0.014,0.004,0.044,0.456,0.172,0.084,0.08,0.054,12,51
South Florida,2012,11,5,17,11,11,8,0,0,0.3480225988700565,0.6838383838383838,100.34522439585731,96.20253164556962,4.142692750287694,99.9650345021746,103.28919406241413,3.324159560239549,0.22612197928653624,0.18757192174913695,0.094361334867664,0.11795166858457998,59.67381974248927,0.2397212543554007,0.21353482260183967,Big East,7.109582912429209,0.222,0.778,0,0.54,0,Last Four In,0,0,0.012,0.022,0.024,0.026,0.118,0.046,0.09,0.12,0.044,0.412,0.012,0.042,0.016,0.016,12,52
Montana,2012,15,1,21,6,0,1,2,2,0.28039430449069,0.6859666339548577,106.06377417668584,92.56370254810192,13.50007162858391,102.2965695603797,102.35781573390646,0.06124617352676669,0.19602718243596445,0.2314092563702548,0.1097752221641401,0.09100364014560584,65.6824034334764,0.28552717747216766,0.2717178314826911,Big Sky,-0.2690696145959461,0.028,0.972,0.53,0.53,1,In,0.002,0.006,0.002,0.008,0.026,0.006,0.002,0.016,0.004,0.004,0.03,0.112,0.56,0.056,0.112,0.054,13,53
