team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Florida State,2019,9,4,21,5,14,5,0,0,0.36896197327852,0.7066069428891377,100,86.2876254180602,13.712374581939798,92.66191285436383,93.9439240913959,1.282011237032052,0.20086393088552917,0.1830065359477124,0.09071274298056156,0.09368191721132896,66.14285714285714,0.17782909930715934,0.23969072164948457,ACC,8.587854821630735,0.926,0.074,0,0.71,0,In,0.01,0.022,0.2,0.162,0.142,0.148,0.05,0.094,0.03,0.12,0.004,0.01,0.006,0,0,0.002,3,13
Texas,2019,11,5,20,7,12,7,2,0,0.43020833333333336,0.7113702623906706,102.97713981924508,87.97232570516232,15.004814114082762,88.53759918734032,95.6259479191695,7.088348731829167,0.23333333333333336,0.17452830188679244,0.06428571428571428,0.10141509433962265,70,0.16666666666666666,0.16666666666666666,Big 12,10.169262136437888,0.848,0.152,0.01,0.75,0,In,0.002,0.012,0.22,0.164,0.116,0.144,0.13,0.106,0.036,0.038,0.03,0.002,0,0,0,0,3,14
Syracuse,2019,9,5,20,7,12,7,2,0,0.3711340206185567,0.670018281535649,102.59422418012728,87.90720631786772,14.687017862259552,89.2406679235436,94.99610004135866,5.755432117815034,0.17594254937163376,0.19257950530035337,0.09694793536804308,0.07597173144876325,69.625,0.18072289156626503,0.20641282565130264,ACC,8.587854821630735,0.792,0.208,0,0.71,0,In,0,0.004,0.18,0.178,0.064,0.162,0.09,0.174,0.042,0.07,0.026,0.004,0.002,0.004,0,0,3,15
Oregon State,2019,13,3,23,5,15,5,3,0,0.32625698324022345,0.7415824915824916,114.05263157894736,87.87878787878788,26.17384370015948,95.12725385771496,97.14712757717288,2.0198737194579017,0.20169851380042464,0.09894736842105264,0.04033970276008492,0.09052631578947368,63.86440677966101,0.2225,0.14870689655172414,Pac-12,9.952113304685506,0.998,0.002,0.2,0.76,0,In,0.096,0.112,0.22,0.244,0.072,0.138,0.024,0.044,0.008,0.012,0.006,0.016,0.004,0.004,0,0,4,16
Miami,2019,11,3,23,6,16,5,1,1,0.3841642228739003,0.687192118226601,105.43052837573386,89.450441609421,15.980086766312851,92.53589525612628,95.36916066712784,2.8332654110015594,0.21549636803874092,0.15196078431372548,0.07021791767554479,0.0931372549019608,68.83333333333334,0.1903409090909091,0.1566579634464752,ACC,8.587854821630735,0.996,0.004,0.01,0.71,0,In,0.046,0.116,0.254,0.282,0.144,0.066,0.03,0.01,0.008,0.032,0.004,0.006,0.002,0,0,0,4,17
South Carolina,2019,11,2,19,7,13,5,2,2,0.36577868852459017,0.654308617234469,105.54075652637188,90.90425531914894,14.63650120722292,89.2173773514082,97.09911654980614,7.881739198397977,0.16463414634146342,0.18787878787878787,0.08536585365853659,0.07878787878787878,70.28571428571428,0.2695852534562212,0.21956521739130436,SEC,8.942546455818782,0.958,0.042,0,0.99,0,In,0.014,0.03,0.19,0.24,0.07,0.156,0.08,0.078,0.038,0.034,0.04,0.018,0.01,0,0,0.002,4,18
DePaul,2019,11,4,20,7,14,6,2,1,0.35004557885141296,0.7050209205020921,107.91646430305974,97.27228446176326,10.644179841296475,89.52668520318925,96.49469708865638,6.968011885467139,0.16869918699186992,0.2530612244897959,0.11585365853658536,0.0836734693877551,70.28571428571428,0.1655773420479303,0.2058823529411765,Big East,6.1488780473492275,0.938,0.062,0.02,0.91,0,In,0.002,0.012,0.188,0.254,0.086,0.192,0.086,0.11,0.022,0.034,0.008,0.004,0,0.002,0,0,4,19
Gonzaga,2019,13,2,24,3,3,1,16,2,0.375,0.7138461538461538,106.7024128686327,83.43163538873995,23.270777479892757,95.23328802883972,93.14051923686355,-2.092768791976143,0.1740041928721174,0.19832985386221297,0.09853249475890984,0.09603340292275574,65.79310344827587,0.26044226044226043,0.19444444444444445,WCC,1.0589571095573602,0.82,0.18,0.88,0.88,1,In,0.024,0.036,0.038,0.006,0.238,0.092,0.058,0.158,0.016,0.066,0.152,0.05,0.048,0.01,0.008,0,5,20
West Virginia,2019,10,6,19,8,11,8,0,0,0.32889344262295084,0.7114285714285714,101.8877818563188,81.17088607594937,20.71689578036944,91.73587582540374,92.136805052187,0.4009292267832621,0.2152917505030181,0.2052845528455285,0.09859154929577464,0.12195121951219512,71,0.2716049382716049,0.21739130434782608,Big 12,10.169262136437888,0.616,0.384,0.02,0.75,0,In,0,0.004,0.092,0.104,0.2,0.158,0.098,0.074,0.094,0.132,0.026,0.012,0.002,0,0,0.004,5,21
Kentucky,2019,10,4,23,5,13,5,2,0,0.3512476007677543,0.6521739130434783,103.02724520686176,82.719836400818,20.307408806043753,91.72485726424406,93.58425739089598,1.859400126651909,0.1386861313868613,0.2725060827250608,0.15328467153284672,0.0583941605839416,67.10204081632652,0.20435967302452315,0.2461059190031153,SEC,8.942546455818782,0.972,0.028,0.01,0.99,0,In,0.01,0.04,0.232,0.086,0.138,0.29,0.032,0.038,0.012,0.056,0.042,0.018,0.004,0.002,0,0,6,22
Texas A&M,2019,9,4,20,6,11,5,1,0,0.3632478632478632,0.7093358999037536,101.05030403537867,84.84349258649094,16.206811448887734,91.43184374338465,93.72342213457176,2.2915783911870657,0.22363636363636363,0.16847826086956522,0.06909090909090909,0.1105072463768116,68.75,0.21428571428571427,0.12055335968379446,SEC,8.942546455818782,0.686,0.314,0,0.99,0,In,0.006,0.026,0.136,0.102,0.104,0.188,0.096,0.13,0.04,0.102,0.038,0.012,0.014,0.002,0,0.004,6,23
Arizona State,2019,9,6,18,8,11,8,4,0,0.3670103092783505,0.7418994413407821,102.18676122931444,88.26291079812206,13.923850431192363,90.97933189893124,99.66143031255628,8.68209841362508,0.2151394422310757,0.19076305220883535,0.09163346613545816,0.09839357429718876,62.75,0.16027088036117382,0.23684210526315788,Pac-12,9.952113304685506,0.82,0.18,0,0.76,0,In,0.004,0.01,0.106,0.104,0.138,0.25,0.122,0.112,0.048,0.054,0.036,0.006,0.006,0.004,0,0,6,24
South Dakota State,2019,14,1,22,6,1,3,2,2,0.32196162046908317,0.7533980582524272,112.3916369199388,90.54470709146968,21.84692982846913,97.1639964272774,97.67464466363398,0.510648236356556,0.16666666666666666,0.15151515151515152,0.1057347670250896,0.0784313725490196,68.67692307692307,0.2591093117408907,0.17288801571709234,Summit,-2.0357103057020645,0.136,0.864,0.58,0.58,1,In,0.002,0.008,0.012,0.008,0.02,0.294,0.012,0.054,0.024,0.012,0.188,0.114,0.16,0.038,0.046,0.008,6,25
Auburn,2019,8,5,19,6,10,6,2,0,0.3643807574206755,0.6647127784290738,104.27027027027027,89.84247691472027,14.427793355550008,93.11536666295945,92.8197047539599,-0.29566190899953315,0.16458852867830423,0.3217821782178218,0.1745635910224439,0.07920792079207921,66.83333333333334,0.20221606648199447,0.2534722222222222,SEC,8.942546455818782,0.616,0.384,0,0.99,0,In,0,0.016,0.124,0.06,0.052,0.232,0.054,0.106,0.04,0.228,0.046,0.028,0.01,0.002,0,0.002,6,26
Butler,2019,10,6,20,7,11,7,5,0,0.34643995749202977,0.7420349434737924,95.0965049556599,80.83769633507853,14.258808620581362,90.63834017903376,92.67619241635389,2.0378522373201005,0.232409381663113,0.21505376344086025,0.12366737739872068,0.11827956989247312,65.82456140350877,0.18592964824120603,0.1561712846347607,Big East,6.1488780473492275,0.538,0.462,0.06,0.91,0,In,0,0.006,0.092,0.108,0.112,0.182,0.108,0.134,0.054,0.136,0.046,0.016,0.006,0,0,0,6,27
Michigan State,2019,9,7,19,8,11,8,1,0,0.33568548387096775,0.719758064516129,105.85241730279895,91.57360406091372,14.27881324188526,93.75302114923367,96.0171093773198,2.2640882280861727,0.18840579710144928,0.17804878048780487,0.10628019323671498,0.11219512195121951,69,0.20165745856353592,0.22888283378746593,Big Ten,7.452579452347071,0.726,0.274,0.05,0.43,0,In,0,0.004,0.044,0.124,0.054,0.182,0.17,0.066,0.162,0.144,0.036,0.01,0.004,0,0,0,6,28
UCLA,2019,10,6,17,11,13,9,1,2,0.42857142857142855,0.6702230843840931,103.15040650406505,97.30554143365532,5.844865070409725,88.47572796199017,102.05390230780266,13.578174345812467,0.14412811387900357,0.21847246891651864,0.101423487544484,0.07815275310834814,69.16923076923077,0.2206148282097649,0.2,Pac-12,9.952113304685506,0.868,0.132,0,0.76,0,In,0,0.004,0.042,0.116,0.094,0.222,0.054,0.164,0.132,0.08,0.046,0.034,0.01,0,0.002,0,6,29
TCU,2019,9,7,19,8,10,7,3,1,0.3437185929648241,0.6653225806451613,98.4728804634018,87.19030047443331,11.28257998896848,90.1626712351998,92.9916121033022,2.8289408681024315,0.20031796502384736,0.20222929936305736,0.11287758346581876,0.10987261146496816,69.88888888888889,0.2523020257826888,0.1623134328358209,Big 12,10.169262136437888,0.466,0.534,0,0.75,0,Last Four Byes,0.004,0.002,0.028,0.096,0.07,0.082,0.206,0.18,0.108,0.128,0.076,0.014,0.006,0,0,0,7,30
Utah,2019,9,7,20,7,11,7,2,0,0.3273542600896861,0.7320872274143302,109.93520518358532,92.50269687162891,17.432508311956397,93.7851738009347,95.7304827207867,1.9453089198519984,0.25177304964539005,0.1701388888888889,0.08156028368794327,0.1388888888888889,68.36363636363636,0.3004694835680751,0.2125984251968504,Pac-12,9.952113304685506,0.688,0.312,0,0.76,0,In,0.002,0.01,0.064,0.094,0.072,0.184,0.282,0.068,0.096,0.098,0.022,0.004,0.002,0,0,0.002,7,31
Missouri,2019,7,6,18,9,10,7,2,0,0.31521739130434784,0.6842610364683301,99.48364888123923,88.88888888888889,10.594759992350347,90.01434683717568,96.13967858208042,6.125331744904705,0.2656546489563567,0.15283018867924528,0.07969639468690702,0.12264150943396226,63.878787878787875,0.26184538653366585,0.15555555555555556,SEC,8.942546455818782,0.61,0.39,0,0.99,0,In,0,0.002,0.07,0.09,0.086,0.094,0.296,0.102,0.096,0.07,0.06,0.028,0.002,0.004,0,0,7,32
Tennessee,2019,5,8,16,10,8,10,0,0,0.4216981132075472,0.7127344521224087,101.24545926310329,92.08074534161491,9.164713921488357,90.1988535836425,95.19761788004185,4.998764296399338,0.2372093023255814,0.17452830188679244,0.07674418604651163,0.09669811320754718,71.66666666666667,0.18487394957983191,0.23118279569892472,SEC,8.942546455818782,0.336,0.664,0,0.99,0,Last Four In,0,0.002,0.04,0.034,0.096,0.046,0.194,0.172,0.142,0.086,0.17,0.01,0.004,0.002,0,0.002,7,33
South Dakota,2019,13,2,23,4,3,1,3,1,0.3274725274725275,0.7603036876355749,109.1684434968017,85.32838983050848,23.840053666293215,97.15260416736854,92.72202984380876,-4.4305743235597594,0.2037914691943128,0.2684085510688836,0.10900473933649288,0.07838479809976247,70.33333333333333,0.2893258426966292,0.2578616352201258,Summit,-2.0357103057020645,0.658,0.342,0.41,0.58,0,In,0.012,0.024,0.032,0.03,0.04,0.104,0.04,0.284,0.05,0.074,0.146,0.11,0.022,0.018,0.014,0,8,34
Central Michigan,2019,12,3,21,6,3,1,13,4,0.35650224215246634,0.7349282296650718,112.72251308900525,92.6485922836288,20.07392080537645,94.85734546787032,95.36281660164548,0.5054711337752109,0.17261904761904762,0.17835671342685372,0.07539682539682539,0.08817635270541083,70.73684210526315,0.18930957683741648,0.167816091954023,MAC,4.172372558058018,0.602,0.398,0.45,0.45,1,In,0.006,0.018,0.024,0.024,0.07,0.098,0.04,0.362,0.034,0.076,0.17,0.032,0.026,0.01,0.006,0.004,8,35
Rutgers,2019,12,4,20,7,13,5,0,2,0.389010989010989,0.6699029126213593,98.08881394041596,87.03494926719279,11.053864673223174,91.42615416568286,95.13120457309218,3.7050504074093022,0.2171428571428571,0.30791788856304986,0.14857142857142858,0.11436950146627566,70,0.18241042345276873,0.3029045643153527,Big Ten,7.452579452347071,0.938,0.062,0.06,0.43,0,In,0,0.036,0.084,0.142,0.098,0.1,0.158,0.2,0.036,0.068,0.058,0.012,0.004,0.002,0,0.002,8,36
Minnesota,2019,7,9,18,9,10,9,3,0,0.3890547263681592,0.703953712632594,99.5197438633938,85.85106382978724,13.668680033606565,90.65916519901016,91.97684056823783,1.3176753692276992,0.19533527696793,0.21511627906976744,0.09620991253644316,0.10174418604651164,68.60000000000001,0.33093525179856115,0.22916666666666663,Big Ten,7.452579452347071,0.446,0.554,0.09,0.43,0,Last Four Byes,0,0.004,0.028,0.032,0.1,0.178,0.148,0.184,0.092,0.17,0.058,0.006,0,0,0,0,8,37
California,2019,7,9,16,11,8,9,6,1,0.3480546792849632,0.7207661290322581,105.31400966183575,101.18216012896292,4.13184953287282,91.1174411365976,100.445607085287,9.328165948689415,0.1859504132231405,0.13125,0.05165289256198347,0.08958333333333333,67.9298245614035,0.1543778801843318,0.16279069767441862,Pac-12,9.952113304685506,0.37,0.63,0,0.76,0,Last Four In,0,0,0.004,0.008,0.062,0.052,0.19,0.274,0.222,0.06,0.092,0.024,0,0.006,0,0.006,8,38
Clemson,2019,8,6,17,10,10,9,1,1,0.3717228464419476,0.6481994459833795,90.33980582524272,86.4101315148563,3.929674310386418,86.80673492767156,97.51252362142904,10.705788693757492,0.21691973969631237,0.2371364653243848,0.1301518438177874,0.09843400447427292,75.26530612244898,0.14936708860759493,0.15,ACC,8.587854821630735,0.584,0.416,0,0.71,0,In,0.004,0.014,0.022,0.066,0.048,0.124,0.072,0.152,0.286,0.064,0.092,0.022,0.018,0.006,0.004,0.006,9,39
Kansas State,2019,9,7,18,10,10,10,1,0,0.30020491803278687,0.6533333333333333,93.21243523316062,91.995841995842,1.2165932373186197,88.79813768522982,96.92274272019422,8.124605034964393,0.20273348519362183,0.242152466367713,0.15261958997722094,0.11659192825112108,73.16666666666666,0.2706552706552707,0.19329896907216496,Big 12,10.169262136437888,0.452,0.548,0,0.75,0,Last Four Byes,0,0.006,0.014,0.034,0.05,0.032,0.12,0.124,0.448,0.054,0.052,0.038,0.016,0.006,0.002,0.004,9,40
Ohio State,2019,8,7,12,12,10,10,1,2,0.28154205607476634,0.6977272727272728,89.82645122681029,94.8687350835322,-5.042283856721923,86.20519389720677,99.34585862422284,13.140664727016054,0.2471264367816092,0.19186046511627908,0.09482758620689656,0.09883720930232558,69.6,0.26953125,0.2425249169435216,Big Ten,7.452579452347071,0.34,0.66,0,0.43,0,Last Four In,0,0.002,0.008,0.02,0.036,0.052,0.104,0.06,0.444,0.102,0.078,0.082,0.004,0,0.002,0.006,9,41
North Carolina,2019,8,6,17,11,9,10,3,0,0.31553860819828405,0.6536718041704442,103.21011673151752,95.1984321411073,8.011684590410212,89.20967059740217,97.94160703901603,8.731936441613858,0.1359773371104816,0.1797752808988764,0.07932011331444759,0.07865168539325842,70.6,0.15,0.18575851393188855,ACC,8.587854821630735,0.57,0.43,0,0.71,0,In,0,0,0.028,0.068,0.078,0.076,0.064,0.092,0.41,0.118,0.034,0.022,0.004,0.004,0,0.002,9,42
Indiana,2019,7,9,18,10,11,9,3,0,0.2965587044534413,0.7257142857142858,97.1641791044776,90.79601990049753,6.368159203980099,90.64849193503292,94.7561274620298,4.107635526996854,0.1943127962085308,0.1895734597156398,0.09004739336492891,0.08056872037914692,70.33333333333333,0.15406162464985995,0.1956521739130435,Big Ten,7.452579452347071,0.402,0.598,0.01,0.43,0,Last Four Byes,0,0,0.004,0.028,0.066,0.052,0.25,0.066,0.358,0.132,0.022,0.012,0.004,0.004,0,0.002,9,43
Drake,2019,13,1,20,5,4,3,13,1,0.3272933182332956,0.7120772946859903,107.49617542070374,88.92307692307693,18.5730984976268,95.53628387948964,94.72448609122664,-0.811797788262976,0.26112759643916916,0.2148148148148148,0.12314540059347182,0.1288888888888889,73.86301369863014,0.2840466926070039,0.23008849557522124,MVC,-0.12893906999236576,0.45,0.55,0.67,0.67,1,In,0.01,0.006,0.036,0.034,0.046,0.09,0.088,0.094,0.118,0.246,0.112,0.06,0.038,0.01,0.008,0.004,10,44
VCU,2019,11,3,19,8,2,1,11,4,0.3065049614112459,0.724308300395257,91.731843575419,76.85342388228636,14.878419693132628,92.06528323289729,86.29150332408878,-5.773779908808473,0.2349137931034483,0.18340611353711792,0.09051724137931036,0.10262008733624454,66.28571428571429,0.3211267605633803,0.33604336043360433,A 10,-2.156317237275013,0.166,0.834,0.32,0.32,1,In,0.002,0.002,0.014,0.002,0.02,0.084,0.08,0.058,0.126,0.188,0.068,0.126,0.028,0.086,0.052,0.064,10,45
Green Bay,2019,13,3,17,8,2,3,1,0,0.32700892857142855,0.7116430903155604,98.9330171902786,80.66232998225902,18.27068720801958,92.6818118507281,89.54343182375202,-3.1383800269760536,0.1759465478841871,0.22747747747747749,0.133630289532294,0.08558558558558559,64.14285714285714,0.14432989690721648,0.19398907103825136,Horizon,-2.7136658199011703,0.066,0.934,0.62,0.62,1,In,0,0.004,0.02,0.014,0.042,0.044,0.06,0.06,0.078,0.288,0.102,0.104,0.086,0.024,0.038,0.036,10,46
Michigan,2019,9,7,18,10,11,10,1,0,0.3926805143422354,0.7149901380670611,101.85463659147868,90.36812909732728,11.486507494151397,92.25961271310234,93.67726849261972,1.417655779517378,0.2803738317757009,0.2436194895591647,0.13317757009345793,0.15081206496519722,68.48,0.18950437317784255,0.18487394957983191,Big Ten,7.452579452347071,0.684,0.316,0.02,0.43,0,In,0,0,0.02,0.032,0.06,0.058,0.186,0.26,0.044,0.27,0.052,0.014,0.004,0,0,0,10,47
Wyoming,2019,11,4,16,6,0,0,11,6,0.2564102564102564,0.7453237410071942,105.1391862955032,91.07016300496102,14.06902329054219,95.61413619778624,94.23247290394058,-1.3816632938456357,0.17342657342657342,0.17573221757322174,0.09230769230769233,0.08786610878661087,63.55555555555555,0.23857868020304568,0.15284552845528454,Mountain West,-0.3266778688269624,0.02,0.98,0.41,0.41,1,In,0,0,0.004,0,0.028,0.034,0.012,0.028,0.022,0.046,0.224,0.14,0.222,0.164,0.046,0.03,11,48
Quinnipiac,2019,16,0,21,5,1,1,2,2,0.3575525812619503,0.7019230769230769,95.78827546955036,76.79083094555874,18.997444523991632,90.41453402059857,87.27695057352877,-3.1375834470697823,0.15217391304347827,0.25925925925925924,0.14565217391304347,0.06753812636165578,65.71428571428571,0.18793503480278423,0.19466666666666663,MAAC,-4.8265993307632105,0.076,0.924,0.85,0.85,1,In,0,0,0,0,0.004,0.002,0.018,0.016,0.032,0.052,0.234,0.122,0.11,0.134,0.184,0.092,11,49
James Madison,2019,14,1,22,4,2,2,2,0,0.4171779141104294,0.7005649717514124,102.77938621887664,76.87827606290041,25.90111015597624,90.93028881633276,88.00025707796637,-2.930031738366411,0.18807339449541283,0.1940993788819876,0.12232415902140673,0.08850931677018634,65.4,0.18555008210180624,0.2146690518783542,CAA,1.2577084320674132,0.218,0.782,0.62,0.62,1,In,0.044,0.032,0.028,0.008,0.094,0.054,0.066,0.148,0.016,0.116,0.09,0.15,0.082,0.024,0.03,0.018,12,50
UCF,2019,11,3,22,5,2,1,14,4,0.3619631901840491,0.677720207253886,91.92580469176214,81.75419599350298,10.171608698259163,90.01233182719128,92.65110754158032,2.6387757143890833,0.20982142857142855,0.26991150442477874,0.13169642857142858,0.0995575221238938,64,0.14285714285714285,0.16533333333333333,American,3.4400695998380235,0.3,0.7,0,0.99,0,Last Four In,0.002,0.002,0.01,0.008,0.024,0.024,0.052,0.054,0.042,0.2,0.066,0.358,0.038,0.046,0.042,0.032,12,51
Belmont,2019,15,2,22,6,0,3,1,1,0.3387589013224822,0.726148409893993,111.83865898376114,86.83105981112277,25.007599172638365,95.0798109176596,90.0228540881075,-5.056956829552097,0.17585301837270342,0.13636363636363635,0.05249343832020997,0.08823529411764706,62.20408163265306,0.2585669781931464,0.12087912087912088,OVC,-2.840345180760617,0.144,0.856,0.84,0.84,1,In,0.012,0.026,0.016,0,0.036,0.038,0.002,0.036,0.016,0.016,0.096,0.19,0.278,0.116,0.078,0.044,13,52
UAB,2019,9,4,18,5,1,1,1,0,0.2573248407643312,0.6953290870488322,105.37294563843236,84.62507876496534,20.747866873467014,96.09976617566484,90.60384256290126,-5.4959236127635345,0.15163934426229508,0.15132924335378323,0.06352459016393443,0.081799591002045,68.49122807017544,0.1880952380952381,0.18764302059496568,C-USA,0.15244364835059468,0.02,0.98,0.41,0.41,1,In,0.002,0.004,0.008,0,0.008,0.016,0.022,0.028,0.026,0.038,0.126,0.148,0.252,0.162,0.076,0.084,13,53
Florida Gulf Coast,2019,14,0,21,4,0,2,1,0,0.2756756756756757,0.7214885954381752,104.79643056330173,80.93626621545404,23.86016434784769,95.87805431441998,88.58164135777443,-7.296412956645577,0.17105263157894737,0.30501089324618735,0.14912280701754385,0.08932461873638345,65.14285714285714,0.1308411214953271,0.1887905604719764,ASUN,-3.0378397148758136,0.124,0.876,0.89,0.89,1,In,0,0.004,0.006,0,0.002,0.002,0.084,0.014,0.026,0.018,0.168,0.122,0.3,0.124,0.07,0.06,13,54
