team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Saint Joseph's,2016,13,3,24,5,1,2,16,3,0.2857142857142857,0.7374005305039788,110.26785714285714,97.3293768545994,12.938480288257736,100.70309669169704,105.09731622297149,4.394219531274463,0.15737704918032788,0.15973741794310722,0.07540983606557378,0.06783369803063458,69.71428571428572,0.2607594936708861,0.16129032258064516,A 10,2.9375320416258695,0.528,0.472,0.23,0.25,0,Last Four Byes,0.002,0.008,0.016,0.054,0.044,0.056,0.148,0.206,0.104,0.09,0.11,0.09,0.028,0.034,0.006,0.004,8,34
Cincinnati,2016,11,5,20,8,1,3,14,5,0.3670520231213873,0.6973929236499069,110.94890510948905,92.2004132231405,18.748491886348543,102.3866685169492,103.71253249140794,1.3258639744587677,0.16724336793540945,0.2145308924485126,0.12687427912341406,0.07608695652173914,65.74407582938389,0.22541507024265645,0.17262306136210384,American,5.5363611907967485,0.514,0.486,0.16,0.51,0,Last Four In,0.002,0.02,0.008,0.034,0.088,0.046,0.052,0.084,0.2,0.07,0.158,0.056,0.104,0.03,0.026,0.022,9,35
UConn,2016,10,5,20,8,4,2,10,6,0.2949260042283298,0.71,109.77754785307812,94.14838035527691,15.629167497801204,101.1215971949503,105.6300003606493,4.508403165699038,0.16806253489670575,0.18953880764904388,0.08877721943048576,0.07536557930258718,66.38461538461539,0.2211476466795616,0.22634017207147583,American,5.5363611907967485,0.484,0.516,0.16,0.51,0,Last Four In,0.002,0.008,0.022,0.038,0.052,0.194,0.11,0.052,0.256,0.056,0.108,0.012,0.054,0.02,0.014,0.002,9,36
Butler,2016,8,8,19,9,10,9,4,0,0.3316430020283976,0.7206931702344547,115.73552024602766,101.12359550561798,14.611924740409677,103.285512541025,105.56742374269383,2.281911201668829,0.1456043956043956,0.19529540481400437,0.1043956043956044,0.06345733041575492,69.66507177033493,0.28607755880483154,0.26305084745762713,Big East,6.46754225439252,0.504,0.496,0.11,0.48,0,Last Four In,0,0.018,0.064,0.074,0.062,0.094,0.106,0.06,0.302,0.044,0.12,0.02,0.014,0.016,0.006,0,9,37
Providence,2016,8,8,20,9,11,9,3,0,0.31503150315031503,0.6965317919075145,105.11056511056512,98.29931972789116,6.81124538267396,99.907307154937115,105.99373106778346,6.086423912846351,0.14878892733564014,0.20801364023870417,0.10294117647058824,0.07672634271099744,68,0.28023598820059,0.16649949849548645,Big East,6.46754225439252,0.6,0.4,0.02,0.48,0,In,0,0.004,0.05,0.044,0.082,0.054,0.15,0.068,0.244,0.14,0.146,0.01,0.006,0.002,0,0,9,38
Pittsburgh,2016,9,6,19,7,9,7,3,0,0.38662486938349006,0.7326633165829146,115.85691404164442,101.23456790123456,14.622346140409846,102.83944403275738,108.41172728411674,5.572283251359358,0.17595459236326108,0.17402597402597403,0.07069143446852426,0.08415584415584415,66.3716814159292,0.2782352941176471,0.21648216482164823,ACC,8.558223689554598,0.532,0.468,0.07,0.27,0,Last Four Byes,0.026,0.02,0.096,0.156,0.06,0.156,0.076,0.054,0.054,0.238,0.05,0.008,0.004,0.002,0,0,10,39
Ohio State,2016,11,6,19,11,12,7,2,2,0.3016022620169651,0.7139152981849611,103.7782139352306,97.98822374877332,5.7899901864573025,98.8827037598095,107.95383486636212,9.07113110655265,0.2058319039451115,0.18986254295532645,0.08919382504288165,0.070446735395189,67.59420289855073,0.23395445134575568,0.2156469408224674,Big Ten,7.557522869813085,0.71,0.29,0.03,0.31,0,In,0,0.006,0.016,0.034,0.036,0.052,0.126,0.086,0.17,0.236,0.132,0.068,0.014,0.01,0.008,0.006,10,40
Gonzaga,2016,15,2,22,6,3,3,16,3,0.32,0.7516891891891891,116.1021109474718,95.47004383828543,20.63206710918635,103.28340303053136,105.07756343042716,1.7941603998958304,0.18850987432675043,0.14695340501792117,0.08258527827648116,0.0985663082437276,69,0.2749445676274945,0.189453125,WCC,3.080981381933894,0.562,0.438,0.33,0.53,0,In,0.056,0.012,0.05,0.072,0.052,0.102,0.106,0.074,0.028,0.032,0.286,0.07,0.016,0.022,0.02,0.002,11,41
Wichita State,2016,16,2,22,7,1,4,19,3,0.3247470101195952,0.7544554455445545,112.71529888551166,89.99494694290046,22.7203519426112,101.39853138108172,103.17118698481588,1.7726556037341556,0.1524822695035461,0.2557522123893805,0.11170212765957446,0.07699115044247788,65.86861313868613,0.29141104294478526,0.355,MVC,1.504606063897405,0.75,0.25,0.63,0.63,1,In,0.008,0.012,0.03,0.076,0.054,0.034,0.07,0.094,0.016,0.028,0.378,0.038,0.052,0.092,0.014,0.004,11,42
Michigan,2016,10,7,19,10,12,8,0,2,0.24574468085106385,0.7397959183673469,114.9390243902439,102.3967363590005,12.542288031243402,102.81534969601694,105.74124321305752,2.925893517040578,0.15013123359580052,0.185068349106204,0.08556430446194226,0.06098843322818086,65.6896551724138,0.21306471306471303,0.1896766169154229,Big Ten,7.557522869813085,0.798,0.202,0,0.31,0,In,0.008,0.008,0.022,0.066,0.082,0.082,0.132,0.114,0.1,0.098,0.216,0.022,0.026,0.006,0.008,0.01,11,43
Vanderbilt,2016,10,6,18,11,12,10,1,1,0.2705649157581764,0.7082294264339152,110.84695393759289,96.76294820717132,14.084005730421552,100.62251046386822,105.91469762474648,5.292187160878247,0.1753069577080491,0.1361760660247593,0.05525238744884038,0.08528198074277854,69.39644970414201,0.29441624365482233,0.2478764478764479,SEC,5.019994314707579,0.584,0.416,0.18,0.39,0,In,0.002,0.002,0.016,0.044,0.062,0.064,0.108,0.132,0.096,0.144,0.292,0.018,0.008,0.008,0,0.004,11,44
Creighton,2016,9,7,18,11,11,10,1,1,0.2768472906403941,0.7366482504604052,111.84146930884484,100.82085948816996,11.020609820674863,100.51616225996486,105.96819267212248,5.452030412157589,0.16180904522613063,0.17794486215538846,0.08743718592964825,0.08721804511278196,71.07142857142857,0.2522414823670054,0.2053412462908012,Big East,6.46754225439252,0.464,0.536,0.06,0.48,0,Last Four In,0,0.002,0.034,0.02,0.044,0.064,0.064,0.232,0.118,0.13,0.266,0.012,0.002,0.006,0.002,0.004,11,45
Saint Mary's,2016,14,3,22,4,1,1,14,3,0.3094660194174757,0.7430278884462151,121.70900692840648,96.1823361823362,25.52667074607028,106.27864843321436,104.32947645713404,-1.9491719760803456,0.14954954954954955,0.1504424778761062,0.06666666666666667,0.07256637168141593,61.66666666666667,0.20850202429149797,0.17267552182163187,WCC,3.080981381933894,0.284,0.716,0.53,0.53,1,In,0.042,0.024,0.004,0.022,0.016,0.018,0.176,0.088,0.028,0.044,0.154,0.19,0.07,0.096,0.022,0.006,12,46
Monmouth,2016,17,3,25,6,5,1,0,1,0.2857142857142857,0.6828125,108.92778993435448,97.56838905775076,11.359400876603717,103.51604208715882,104.13724022886362,0.6211981417048007,0.16923796166432914,0.20854621458430095,0.11594202898550723,0.07710171853228054,73.12820512820512,0.29949523275378576,0.2559955382041272,MAAC,-1.5078681706931174,0.278,0.722,0.5,0.5,1,In,0.04,0.034,0.064,0.038,0.028,0.034,0.06,0.052,0.036,0.014,0.112,0.2,0.142,0.104,0.03,0.012,12,47
Little Rock,2016,15,2,23,3,1,1,3,0,0.2942408376963351,0.7092337917485265,109.40673436664883,91.8598382749326,17.546896091716235,103.4494301190621,100.52560693612314,-2.9238231829389543,0.17226528854435832,0.1926765475152572,0.08957795004306632,0.06190061028770706,63.941605839416056,0.22144288577154309,0.28251599147121537,Sun Belt,2.448615981177122,0.126,0.874,0.35,0.35,1,In,0.008,0.016,0,0.002,0.008,0.01,0.004,0.016,0.002,0.004,0.08,0.532,0.14,0.106,0.044,0.028,12,48
Chattanooga,2016,13,3,21,5,2,1,1,0,0.32217573221757323,0.7192118226600985,113.62025316455696,98.7891019172553,14.831151247301676,105.39766473385583,102.72833262197038,-2.6693321118855087,0.18025316455696205,0.20938446014127143,0.11544303797468354,0.09485368314833502,67.53982300884955,0.30528255528255527,0.20501835985312117,Southern,1.2447826964392446,0.07,0.93,0.59,0.59,1,In,0.008,0.01,0.012,0.01,0.01,0.01,0.01,0.008,0.008,0.006,0.022,0.522,0.084,0.152,0.068,0.06,12,49
South Dakota State,2016,11,4,20,6,2,1,1,0,0.3265895953757225,0.7389705882352942,112.821758135017,99.75728155339806,13.064476581618948,104.62984677185295,102.3471922883954,-2.282654483457568,0.17590822179732313,0.17568427753023552,0.07010834926704908,0.08465945257797582,68.27272727272727,0.25818452380952384,0.2955433932759969,Summit,2.1467550197755356,0.038,0.962,0.3,0.3,1,In,0.002,0.004,0.002,0.008,0.016,0.046,0.022,0.012,0.014,0.016,0.02,0.42,0.11,0.126,0.122,0.06,12,50
Yale,2016,11,1,19,6,0,3,0,1,0.3946784922394678,0.755700325732899,111.96777905638665,94.55275229357798,17.415026762808665,104.57950141458863,102.26773460766566,-2.311766806922967,0.23478260869565215,0.18294190358467244,0.0906832298136646,0.1100123609394314,66.3917525773196,0.26497005988023953,0.2511144130757801,Ivy,3.2736559064083157,0.034,0.966,0.54,0.54,1,In,0.002,0,0,0,0.006,0.002,0.002,0.016,0.002,0,0.022,0.482,0.14,0.084,0.206,0.036,12,51
UAB,2016,13,2,22,5,0,3,2,0,0.3368091762252346,0.6993006993006993,114.08730158730158,99.4059405940594,14.68136099324218,104.5072642144304,102.3652809180418,-2.1419832963886307,0.1828063241106719,0.18065153010858837,0.0933794466403162,0.09032576505429418,69.23893805309734,0.24233661075766336,0.1940382452193476,C-USA,0.060372864042491745,0.034,0.966,0.34,0.34,1,In,0.008,0.004,0.002,0,0.004,0.004,0.012,0.016,0.008,0.006,0.04,0.254,0.314,0.206,0.074,0.048,13,52
Hawai'i,2016,11,2,20,4,1,2,2,0,0.32717391304347826,0.7277379733879222,110.03118503118505,93.97402597402598,16.057159057159055,105.22133273034238,101.64500974798976,-3.5763229823526492,0.20552147239263804,0.18818040435458788,0.09049079754601227,0.08864696734059098,71.45205479452055,0.3504950495049505,0.3333333333333333,Big West,1.9180691284850993,0.056,0.944,0.49,0.49,1,In,0.004,0,0,0.002,0.006,0.02,0.006,0.004,0.004,0.002,0.014,0.182,0.328,0.188,0.17,0.07,13,53
