team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
VCU,2019,13,2,22,6,1,2,16,2,0.3059548254620123,0.6916508538899431,103.78630705394193,89.13491246138003,14.651394592561886,98.14033533415714,102.44264652280503,4.302311188647887,0.1948331539289559,0.2301166489925769,0.11840688912809472,0.09968186638388124,65.76991150442478,0.2196969696969697,0.25,A 10,1.6640010216630412,0.668,0.332,0.56,0.56,1,In,0,0.018,0.022,0.108,0.094,0.07,0.036,0.274,0.06,0.096,0.042,0.066,0.066,0.028,0.016,0.004,8,33
Ohio State,2019,8,9,18,10,10,10,1,0,0.2810810810810811,0.7378238341968912,106.21983914209116,97.93926247288503,8.280576669206113,100.43860197043338,106.48779793210424,6.049195961670896,0.24347826086956523,0.18208955223880596,0.1072463768115942,0.1253731343283582,69,0.2808988764044944,0.24,Big Ten,8.233314620284894,0.438,0.562,0.03,0.55,0,Last Four Byes,0,0.004,0.008,0.022,0.078,0.078,0.054,0.264,0.208,0.116,0.124,0.038,0,0.002,0.002,0.002,8,34
UCF,2019,11,4,21,6,1,1,13,4,0.293854748603352,0.7048076923076924,110.913140311804,95.04950495049503,15.863635361308964,99.80773735521078,105.6907494899168,5.883012134706034,0.17086330935251798,0.1854265402843602,0.08752997601918465,0.07819905213270142,66.38805970149254,0.3235515425131678,0.1872455902306649,American,5.304128873212952,0.536,0.464,0.25,0.45,0,In,0.008,0.02,0.018,0.024,0.048,0.08,0.116,0.058,0.284,0.058,0.124,0.06,0.062,0.018,0.016,0.006,9,35
Florida,2019,9,6,17,11,12,11,1,0,0.309989701338826,0.6829268292682927,105.30054644808745,96.24796084828712,9.052585599800324,98.96560728311462,108.22147890276686,9.25587161965224,0.17898832684824903,0.24521072796934865,0.11284046692607004,0.08812260536398467,64.25,0.26339285714285715,0.26865671641791045,SEC,7.067316975103073,0.682,0.318,0.04,0.51,0,In,0,0.004,0.008,0.018,0.06,0.082,0.214,0.088,0.244,0.166,0.066,0.032,0.008,0.008,0.002,0,9,36
Oklahoma,2019,5,10,17,11,11,11,2,0,0.27507447864945384,0.7290145985401459,102.11449200618875,97.32922444786853,4.785267558320243,96.593782609557607,107.2553347670162,10.661552157458598,0.16773162939297126,0.17174959871589085,0.07188498402555911,0.09951845906902086,68.6027397260274,0.15343915343915343,0.1170018281535649,Big 12,7.519107475827478,0.536,0.464,0.01,0.42,0,In,0,0.002,0.006,0.032,0.012,0.044,0.068,0.136,0.306,0.19,0.102,0.09,0.006,0.002,0,0.004,9,37
Kansas State,2019,11,4,21,7,13,6,1,1,0.28879310344827586,0.7466814159292036,102.10293303818484,92.09508015478166,10.007852883403174,96.34410694362496,104.58137466706296,8.237267723437965,0.1812966150315548,0.22693409742120343,0.1153184165232358,0.1002865329512894,64.55555555555556,0.21031207598371776,0.20246734397677793,Big 12,7.519107475827478,0.866,0.134,0.17,0.42,0,In,0.014,0.046,0.138,0.108,0.122,0.06,0.154,0.06,0.054,0.17,0.026,0.04,0.006,0.002,0,0,10,38
Dayton,2019,11,4,19,9,1,4,12,5,0.2711267605633803,0.7224926971762414,110.51502145922748,100.32310177705976,10.191919682167708,99.8833980940917,105.26439588595515,5.380997791863463,0.1833810888252149,0.17451205510907003,0.07392550143266476,0.07807118254879448,66.47619047619048,0.2294736842105263,0.16126943005181346,A 10,1.6640010216630412,0.29,0.71,0.22,0.56,0,Last Four Byes,0.004,0.002,0.012,0.028,0.03,0.06,0.034,0.14,0.112,0.156,0.12,0.058,0.132,0.064,0.036,0.012,10,39
Syracuse,2019,9,6,18,10,11,7,1,2,0.2994071146245059,0.6768472906403941,104.40084835630964,97.17784877529286,7.2229995810167935,97.33381973529048,107.20496584223864,9.871146106948162,0.18118466898954705,0.23326673326673328,0.12045793927327028,0.09290709290709293,66.68879668049793,0.24294117647058824,0.24225865209471767,ACC,9.38292280061322,0.484,0.516,0.01,0.39,0,Last Four Byes,0.002,0.012,0.038,0.038,0.068,0.086,0.128,0.162,0.144,0.186,0.058,0.05,0.012,0.01,0.006,0,10,40
TCU,2019,6,9,18,10,8,9,6,0,0.3117948717948718,0.7119140625,107.00251889168766,99.2964824120603,7.706036479627357,98.2644725970418,104.0946646580634,5.830192061021608,0.21069182389937108,0.18553459119496857,0.110062893081761,0.10062893081761008,67.84,0.2548262548262548,0.2292418772563177,Big 12,7.519107475827478,0.226,0.774,0.03,0.42,0,Last Four In,0,0.002,0.032,0.028,0.07,0.094,0.096,0.188,0.17,0.188,0.106,0.018,0.002,0.004,0,0.002,10,41
Seton Hall,2019,7,8,16,11,11,10,0,1,0.28191489361702127,0.7123287671232876,105.065963060686,102.00739566825146,3.05856739243454,99.71078482813704,108.57727336108444,8.866488532947422,0.18514644351464435,0.20094191522762953,0.10094142259414228,0.09052851909994768,69.84474885844749,0.2452948557089084,0.22684897451833436,Big East,5.686180900927733,0.296,0.704,0.08,0.44,0,Last Four Byes,0,0,0.012,0.006,0.016,0.042,0.074,0.102,0.228,0.29,0.154,0.054,0.004,0.004,0.008,0.006,10,42
Minnesota,2019,7,10,17,11,11,11,1,0,0.33528836754643204,0.7244897959183674,105.9536354056902,102.74986779481756,3.203767610872646,100.3590434272404,106.12021718816013,5.761173760919742,0.18176825919824272,0.16758241758241757,0.070840197693574955,0.08846153846153847,67.44444444444444,0.2729641693811075,0.2100253807106599,Big Ten,8.233314620284894,0.278,0.722,0.01,0.55,0,Last Four In,0,0,0.002,0.008,0.002,0.038,0.06,0.16,0.134,0.284,0.21,0.088,0.002,0,0.006,0.006,10,43
Belmont,2019,14,2,22,4,1,1,1,0,0.25906183368869934,0.764373232799246,116.95501730103804,99.2603550295858,17.69466227145226,103.06381036752288,102.48351604593536,-0.5802943215874987,0.16164112703905092,0.17061143984220908,0.0944142362827484,0.08579881656804733,74.23853211009174,0.21549213744903903,0.1954756380510441,OVC,1.07405656890117,0.282,0.718,0.16,0.58,0,Last Four In,0.01,0,0.004,0.002,0.004,0.002,0.036,0.02,0.002,0.004,0.344,0.27,0.092,0.152,0.042,0.016,11,44
St. John's,2019,8,8,20,9,11,9,2,0,0.2149080348499516,0.7096466093600764,107.7324478178368,100.56523787093737,7.1672099468994475,100.0621089580282,105.2103515385887,5.148242580560543,0.14851957975167143,0.21282660332541567,0.12034383954154727,0.07505938242280286,71.58974358974359,0.21626199887069453,0.27598566308243727,Big East,5.686180900927733,0.508,0.492,0.08,0.44,0,In,0.002,0.002,0.04,0.03,0.04,0.092,0.084,0.1,0.216,0.064,0.29,0.008,0.012,0.016,0.004,0,11,45
Alabama,2019,8,7,17,11,10,8,2,1,0.31396534148827726,0.7312252964426877,106.15305067218202,102.668034889687,3.4850157824950116,99.8231549638664,108.80267941123444,8.979524447368082,0.1946458449525934,0.1755935946990613,0.06748466257668712,0.08503589177250138,68.96153846153847,0.26201760324983076,0.21581335061568377,SEC,7.067316975103073,0.23,0.77,0,0.51,0,Last Four In,0,0.004,0.008,0.016,0.018,0.062,0.126,0.114,0.19,0.182,0.192,0.062,0.008,0.004,0.01,0.004,11,46
Temple,2019,10,5,20,8,3,1,14,6,0.26407766990291265,0.7147302904564315,106.0192210419828,100.65590312815338,5.36331791382942,99.7509187626236,105.62979530951375,5.878876546890121,0.15832068791097623,0.20766129032258063,0.1244309559939302,0.07862903225806452,69.36842105263158,0.246299585553582,0.2293349906774394,American,5.304128873212952,0.536,0.464,0.03,0.45,0,In,0,0,0.02,0.03,0.038,0.062,0.086,0.072,0.168,0.064,0.366,0.008,0.026,0.016,0.03,0.014,11,47
Wofford,2019,16,0,21,4,1,4,0,0,0.3393258426966292,0.7694915254237288,120.66458982346832,96.44537375849453,24.21921606497382,105.80847077695864,102.6806585774644,-3.1278121994942447,0.15403304178814384,0.20635696821515892,0.1010689990281827,0.07677261613691931,68.03305785123966,0.18712817739318552,0.21039755351681955,Southern,5.658954377929591,0.238,0.762,0.34,0.34,1,In,0.04,0.006,0.008,0.004,0.006,0.002,0.274,0.004,0,0.002,0.034,0.298,0.08,0.186,0.026,0.03,12,48
Lipscomb,2019,13,2,20,6,1,2,1,0,0.2699896157840083,0.7757281553398059,112.38049713193116,91.96386115073705,20.41663598119412,104.61783156019996,99.78980281481748,-4.828028745382491,0.17877629063097514,0.21445553970518308,0.1037284894837476,0.0879695672848312,74.71428571428572,0.28134196586227195,0.21137724550898204,ASUN,-0.31266031247558757,0.07,0.93,0.55,0.55,1,In,0.018,0,0.004,0,0.004,0.018,0.004,0.01,0.004,0,0.032,0.23,0.206,0.188,0.196,0.086,12,49
Murray State,2019,14,2,21,4,0,2,3,0,0.32819383259911894,0.7029411764705882,118.16283924843424,96.05678233438486,22.10605691404939,106.16127575547434,100.16976993451348,-5.99150582096084,0.1701405719825497,0.20429058995611896,0.11003393116820163,0.08093612871769869,71.13793103448276,0.2428169014084507,0.21243523316062177,OVC,1.07405656890117,0.13,0.87,0.58,0.58,1,In,0.014,0.002,0,0.002,0.002,0.018,0.018,0.008,0.004,0.012,0.02,0.368,0.064,0.264,0.124,0.08,12,50
Hofstra,2019,13,3,22,6,0,1,0,1,0.27081021087680357,0.7144259077526988,120.36489151873768,103.04369170348552,17.32119981525217,107.88689246824428,102.07113589189352,-5.81575657635078,0.14250493096646943,0.1880216003927344,0.09418145956607496,0.06676485027000491,67.88284518828452,0.29870892018779344,0.17942857142857144,CAA,0.40387493787906265,0.07,0.93,0.52,0.52,1,In,0.008,0.002,0.008,0.008,0.012,0.002,0.02,0.002,0.002,0.004,0.054,0.328,0.168,0.194,0.09,0.098,12,51
New Mexico State,2019,11,1,21,4,2,1,3,2,0.3725888324873096,0.7777777777777778,113.49789915966386,96.4625131995776,17.035385960086245,104.01726623765946,104.24752744151372,0.23026120385423457,0.17400761283306146,0.19770617149098857,0.08482871125611746,0.06663025669033315,67.79723502304148,0.24274243360098827,0.23806228373702423,WAC,2.8150208172626643,0.184,0.816,0.54,0.54,1,In,0.006,0.01,0.014,0.016,0.03,0.064,0.038,0.016,0.016,0.018,0.072,0.488,0.05,0.086,0.048,0.028,12,52
Stony Brook,2019,11,3,22,6,1,0,3,0,0.34421641791044777,0.7378815080789947,103.71287128712872,94.64551313832423,9.067358148804471,101.15593552115236,99.28757461751316,-1.8683609036392057,0.20288413724515167,0.1900497512437811,0.08801591248135256,0.08756218905472637,68.75213675213675,0.2530755711775044,0.23261390887290168,Am. East,-0.47678642896052165,0.02,0.98,0.42,0.42,1,In,0.01,0.004,0.002,0.004,0.026,0.004,0.002,0.014,0.012,0.006,0.038,0.144,0.312,0.144,0.164,0.114,13,53
Montana,2019,13,3,18,7,0,2,1,0,0.2888631090487239,0.740782122905028,113.68078175895766,100.97087378640776,12.7099079725499,105.35543576397782,104.65176965364296,-0.7036661103348386,0.1624326404926867,0.1894576012223071,0.09314857582755966,0.07104660045836517,67.92156862745098,0.22764227642276424,0.2898832684824903,Big Sky,0.15728931242615463,0.012,0.988,0.42,0.42,1,In,0.004,0.002,0.002,0.002,0.03,0.002,0,0.004,0.002,0.002,0.006,0.092,0.354,0.158,0.256,0.084,13,54
