team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Maryland,2018,12,4,23,6,14,5,2,1,0.4087656529516995,0.6915555555555556,111.01218369259608,87.26591760299625,23.746266089599818,94.39506659092017,94.2452746446418,-0.1497919462783792,0.19154228855721392,0.1806930693069307,0.08955223880597014,0.08415841584158416,67,0.24166666666666667,0.21203438395415472,Big Ten,7.016232477666307,0.994,0.006,0.37,0.37,1,In,0.028,0.068,0.312,0.132,0.198,0.158,0.024,0.032,0.012,0.02,0.01,0.006,0,0,0,0,3,11
Ohio State,2018,13,3,24,6,17,5,2,1,0.32571428571428573,0.6850459482038429,111.55691234191016,93.51446099912356,18.042451342786592,94.30196754476654,98.9420233960914,4.640055851324854,0.1632183908045977,0.16822429906542055,0.10114942528735632,0.0794392523364486,72.5,0.2058823529411765,0.17647058823529413,Big Ten,7.016232477666307,0.99,0.01,0.25,0.37,0,In,0.028,0.06,0.522,0.092,0.182,0.038,0.018,0.026,0.006,0.026,0,0,0.002,0,0,0,3,12
Marquette,2018,15,3,21,8,16,6,1,1,0.3660071942446043,0.7144259077526988,108.45977011494251,92.37094563727727,16.08882447766524,93.27501398375318,96.80163635312238,3.526622369369155,0.12679425837320574,0.2211764705882353,0.13157894736842105,0.05411764705882353,69.66666666666667,0.17135549872122763,0.12332439678284182,Big East,4.098905813653786,0.988,0.012,0.61,0.61,1,In,0.024,0.042,0.282,0.23,0.11,0.07,0.04,0.108,0.026,0.048,0.004,0.01,0,0.004,0,0.002,3,13
UCLA,2018,14,4,23,6,18,5,2,1,0.41480206540447506,0.68721251149954,107.41286205203733,88.82294757665677,18.58991447538054,92.39518723951495,99.51675229296224,7.121565053447296,0.14519427402862986,0.23061224489795917,0.1411042944785276,0.08163265306122448,68.63157894736842,0.20434782608695656,0.1945137157107232,Pac-12,7.41140783712781,1,0,0.15,0.45,0,In,0.022,0.12,0.682,0.084,0.036,0.028,0.016,0,0.008,0.004,0,0,0,0,0,0,3,14
Tennessee,2018,11,5,23,6,15,6,1,0,0.38482886216466233,0.706645056726094,104.49954086317724,85.49793483249198,19.001606030685252,93.5367403329506,98.14011151398992,4.603371181039339,0.2082191780821918,0.26575342465753427,0.1232876712328767,0.09315068493150686,73,0.20241691842900303,0.21505376344086025,SEC,8.735152686517026,0.998,0.002,0.01,0.95,0,In,0.01,0.048,0.548,0.162,0.128,0.05,0.014,0.018,0.006,0.016,0,0,0,0,0,0,3,15
Georgia,2018,12,4,24,5,14,5,1,0,0.34747292418772563,0.6752577319587629,95.873320537428,79.76934166266219,16.10397887476583,93.07996879597182,96.32131814448644,3.2413493485145946,0.17682926829268292,0.23404255319148937,0.11280487804878048,0.09422492401215804,65.6,0.17049180327868851,0.20727272727272728,SEC,8.735152686517026,0.984,0.016,0.01,0.95,0,In,0.006,0.066,0.354,0.232,0.118,0.106,0.028,0.046,0.01,0.008,0.008,0.012,0.002,0.004,0,0,3,16
Minnesota,2018,11,5,22,7,15,6,4,1,0.3708881578947368,0.7003424657534246,111.24661246612466,95.60887279311906,15.637739673005598,94.48801510145714,96.44544631979088,1.957431218333792,0.12073490813648294,0.16795865633074936,0.09186351706036744,0.05684754521963824,76.2,0.2680115273775216,0.18950437317784255,Big Ten,7.016232477666307,0.968,0.032,0.19,0.37,0,In,0,0.006,0.268,0.104,0.15,0.142,0.028,0.038,0.024,0.232,0.008,0,0,0,0,0,3,17
Texas A&M,2018,11,5,22,8,14,8,2,0,0.4135687732342008,0.6971027216856892,110.73634204275535,95.98108747044918,14.755254572306171,91.3336772111486,100.89273827049684,9.559061059348275,0.17922606924643583,0.1396761133603239,0.08961303462321792,0.08097165991902834,70.14285714285714,0.2146118721461187,0.09771309771309772,SEC,8.735152686517026,0.892,0.108,0.01,0.95,0,In,0.012,0.024,0.182,0.362,0.116,0.136,0.07,0.03,0.026,0.03,0.012,0,0,0,0,0,4,18
Stanford,2018,14,3,20,9,14,7,3,1,0.3485663082437276,0.7067796610169491,97.31182795698923,88.15984213122842,9.151985825760832,90.40296966827007,100.63558552226245,10.232615853992383,0.23275862068965517,0.1843817787418655,0.11422413793103448,0.11713665943600868,66.28571428571429,0.18734177215189873,0.25510204081632654,Pac-12,7.41140783712781,0.98,0.02,0,0.45,0,In,0.006,0.036,0.064,0.348,0.086,0.16,0.134,0.058,0.04,0.032,0.016,0.012,0,0.006,0.002,0,4,19
NC State,2018,11,5,22,7,14,6,2,0,0.3787740164684355,0.7618164967562558,98.44064386317908,83.53413654618474,14.906507316994336,89.83684186852634,94.4281795941464,4.591337725620094,0.1822033898305085,0.19117647058823528,0.0826271186440678,0.10294117647058824,67.42857142857143,0.228287841191067,0.1890547263681592,ACC,8.688518348262075,0.99,0.01,0,0.43,0,In,0.004,0.008,0.162,0.368,0.142,0.128,0.086,0.044,0.018,0.026,0.008,0.004,0.002,0,0,0,4,20
