team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
NC State,2014,11,4,24,5,15,4,2,0,0.39704433497536945,0.6830917874396135,111.91787681522284,95.25012632642748,16.667750488795335,96.90587947828443,93.45127179331963,-3.454607684964788,0.17210682492581603,0.15868263473053892,0.08011869436201781,0.11976047904191615,67.4,0.18770226537216828,0.24444444444444444,ACC,9.875875529646128,0.958,0.042,0,0.78,0,In,0.032,0.13,0.22,0.136,0.16,0.19,0.028,0.03,0.022,0.028,0.01,0.006,0.002,0.002,0.002,0.002,3,11
Texas A&M,2014,12,3,22,7,13,7,3,0,0.37523452157598497,0.6755852842809364,97.80166096726916,82.23748773307163,15.56417323419754,91.6430275813356,92.16083863649712,0.5178110551615138,0.1742957746478873,0.18871252204585537,0.09154929577464788,0.07407407407407407,71,0.23517382413087937,0.2150101419878296,SEC,11.256965634261423,0.992,0.008,0.06,0.55,0,In,0.006,0.014,0.228,0.106,0.156,0.2,0.056,0.096,0.018,0.048,0.03,0.028,0.004,0.004,0,0.006,3,12
Maryland,2014,11,4,23,5,12,4,3,1,0.42542542542542544,0.7151956323930846,114.72031403336604,86.22575832918946,28.494555704176577,99.24643214378636,91.85232738988466,-7.394104753901684,0.21578947368421053,0.23885918003565065,0.12105263157894736,0.1140819964349376,71.25,0.2608695652173913,0.19616204690831557,ACC,9.875875529646128,0.768,0.232,0.08,0.78,0,In,0.046,0.112,0.134,0.284,0.064,0.198,0.02,0.054,0.006,0.028,0.024,0.022,0.002,0,0.006,0,4,13
Nebraska,2014,12,3,22,5,16,5,1,0,0.2982086406743941,0.7530176415970288,106.7503924646782,88.12140240711669,18.628990057561495,97.67491310057142,92.99585084465306,-4.679062255918374,0.14959016393442623,0.20123203285420943,0.0860655737704918,0.0944558521560575,69.71428571428572,0.2422907488986784,0.16546762589928057,Big Ten,6.894880180494068,0.98,0.02,0.36,0.36,1,In,0.028,0.052,0.194,0.414,0.054,0.118,0.022,0.026,0.038,0.042,0,0.002,0.006,0,0.002,0.002,4,14
Arizona State,2014,11,5,22,6,17,5,0,1,0.3785310734463277,0.685,98.456943753111,89.14767096134787,9.309272791763137,93.15882044961184,93.00340241094122,-0.15541803867062093,0.25,0.2273838630806846,0.08980582524271845,0.10757946210268948,68.66666666666666,0.2603550295857988,0.2755417956656347,Pac-12,4.058558729726856,0.968,0.032,0.04,0.87,0,In,0.008,0.046,0.166,0.228,0.132,0.06,0.054,0.06,0.136,0.09,0.012,0.004,0.004,0,0,0,4,15
Purdue,2014,10,5,20,7,12,7,4,0,0.3642578125,0.6705314009661836,101.83299389002036,93.59302921578676,8.23996467423359,91.9114383961735,96.22075993870232,4.309321542528851,0.23013698630136983,0.1745152354570637,0.08767123287671233,0.0997229916897507,73,0.20521172638436483,0.2403846153846154,Big Ten,6.894880180494068,0.794,0.206,0.05,0.36,0,In,0,0.002,0.082,0.292,0.058,0.118,0.126,0.156,0.056,0.06,0.034,0.008,0.006,0,0,0.002,4,16
Michigan State,2014,12,3,20,8,13,7,2,0,0.33067729083665337,0.7370272647317502,102.61341222879685,87.43866535819431,15.174746870602531,95.06503822545724,94.73377425626616,-0.3312639691910602,0.25635103926096997,0.1873536299765808,0.10854503464203231,0.12177985948477751,72.16666666666667,0.23809523809523808,0.176,Big Ten,6.894880180494068,0.944,0.056,0.29,0.36,0,In,0.008,0.018,0.102,0.156,0.188,0.118,0.1,0.086,0.076,0.114,0.014,0.008,0.002,0.002,0.004,0.004,5,17
North Carolina,2014,9,6,21,8,13,8,1,0,0.3924825174825175,0.6533226581265013,105.1338306274682,84.3076923076923,20.826138319775893,95.80513395759829,91.727448545997,-4.077685411601328,0.21362229102167185,0.24454828660436137,0.11145510835913312,0.09190031152647976,71.77777777777779,0.2025089605734767,0.25544554455445545,ACC,9.875875529646128,0.908,0.092,0,0.78,0,In,0.004,0.002,0.062,0.126,0.244,0.224,0.056,0.134,0.034,0.078,0.022,0.004,0.002,0,0.006,0.002,5,18
Gonzaga,2014,10,2,20,4,3,2,10,2,0.4211065573770491,0.6852272727272727,109.54922894424676,80.09478672985783,29.45444221438892,106.54908674664854,84.65796718285654,-21.891119563792028,0.1658653846153846,0.22409638554216868,0.11778846153846154,0.07228915662650602,69.33333333333334,0.24739583333333337,0.3303834808259587,WCC,-16.98657988546027,0.448,0.552,0.29,0.44,0,In,0.024,0.022,0.034,0.008,0.04,0.448,0.046,0.092,0.022,0.036,0.094,0.068,0.016,0.016,0.018,0.016,6,19
Kentucky,2014,9,6,21,7,11,7,3,0,0.3978315262718932,0.6723672367236724,104.87144790257103,87.10407239819004,17.767375504380993,94.71811242904305,94.7265184517804,0.00840602273730693,0.1915966386554622,0.20398009950248755,0.10252100840336134,0.06799336650082918,73.23076923076923,0.2637795275590551,0.2104247104247104,SEC,11.256965634261423,0.766,0.234,0.09,0.55,0,In,0.006,0,0.184,0.08,0.09,0.206,0.08,0.124,0.032,0.146,0.046,0,0.002,0,0.002,0.002,6,20
Syracuse,2014,9,6,20,8,12,8,3,0,0.3998294970161978,0.631484794275492,103.67428003972196,88.68017795353435,14.994102086187596,94.49191167358342,91.6198326101886,-2.8720790633948243,0.19895287958115185,0.23759791122715404,0.12303664921465968,0.09138381201044386,63.666666666666664,0.19722222222222224,0.17888563049853373,ACC,9.875875529646128,0.634,0.366,0,0.78,0,In,0.002,0.004,0.038,0.064,0.142,0.264,0.072,0.162,0.038,0.176,0.026,0.002,0.004,0.002,0.004,0,6,21
Iowa,2014,10,5,22,7,13,7,3,0,0.29389312977099236,0.6734513274336283,106.0380863910822,93.77923292797009,12.258853463112132,94.47835362781724,92.5737720821067,-1.904581545710562,0.20987654320987653,0.24119718309859156,0.1146384479717813,0.10211267605633804,70.875,0.2701525054466231,0.23974082073434125,Big Ten,6.894880180494068,0.934,0.066,0.09,0.36,0,In,0.002,0,0.072,0.144,0.082,0.204,0.126,0.084,0.132,0.112,0.018,0.018,0.002,0.002,0,0.002,6,22
Oklahoma State,2014,10,6,21,6,13,6,1,0,0.38022813688212925,0.7010119595216191,101.72594142259416,84.45732349841938,17.268617924174762,93.92178129443458,90.94404261519236,-2.9777386792422393,0.176056338028169,0.21024734982332155,0.1056338028169014,0.08303886925795052,69.9076923076923,0.21443298969072164,0.24034334763948495,Big 12,10.108713648101809,0.952,0.048,0.03,0.66,0,In,0,0.006,0.168,0.094,0.15,0.234,0.05,0.106,0.042,0.104,0.022,0.014,0.002,0,0.006,0.002,6,23
Oregon State,2014,11,5,18,9,12,9,3,0,0.3800195886385896,0.6873489121676067,103.17297850562947,89.8572884811417,13.31569002448778,96.98360814767986,94.14324322862728,-2.8403649190525537,0.2015503875968992,0.1511627906976744,0.08333333333333333,0.08914728682170543,64.5,0.19724770642201836,0.22792607802874745,Pac-12,4.058558729726856,0.642,0.358,0.02,0.87,0,In,0,0,0.034,0.088,0.09,0.338,0.062,0.106,0.076,0.166,0.032,0.004,0.002,0,0,0.002,6,24
California,2014,13,4,21,7,16,5,1,2,0.34704370179948585,0.7161345987920621,94.60500963391137,87.96116504854369,6.643844585367674,90.61647727775755,94.43063285813226,3.8141555803746887,0.1837837837837838,0.16847826086956522,0.07567567567567568,0.08423913043478261,72.19512195121952,0.25617283950617287,0.16566265060240964,Pac-12,4.058558729726856,0.942,0.058,0.06,0.87,0,In,0.004,0.014,0.238,0.12,0.108,0.05,0.282,0.054,0.07,0.032,0.008,0.012,0.002,0.006,0,0,7,25
LSU,2014,7,8,18,10,8,9,3,1,0.3954588457899716,0.6503831417624522,98.48866498740554,90.14227642276424,8.346388564641316,91.62109465308424,94.49076492261932,2.8696702695351077,0.23574144486692017,0.2224334600760456,0.10076045627376426,0.1311787072243346,75.14285714285714,0.268018018018018,0.30205949656750575,SEC,11.256965634261423,0.344,0.656,0,0.55,0,Last Four Byes,0,0.008,0.014,0.06,0.076,0.06,0.298,0.192,0.08,0.09,0.108,0.008,0.004,0,0.002,0,7,26
Florida,2014,8,7,18,10,11,9,0,1,0.31237911025145065,0.6206293706293706,99.85835694050992,92.1513002364066,7.707056704103309,92.37989971156526,95.81142742738449,3.43152771581918,0.2471655328798186,0.2211981566820277,0.08843537414965986,0.12672811059907835,73.5,0.22023809523809523,0.29085872576177285,SEC,11.256965634261423,0.656,0.344,0,0.55,0,In,0,0,0.016,0.13,0.054,0.066,0.204,0.13,0.122,0.064,0.17,0.032,0.01,0,0,0.002,7,27
Saint Mary's,2014,1,1,4,1,3,0,1,1,0.4565217391304347,0.6214953271028038,110.1123595505618,100.27472527472528,9.837634275836535,95.40689094686968,100.5949441950808,5.188053248211148,0.23423423423423423,0.16314199395770393,0.05405405405405406,0.1268882175226586,66.6,0.40234375,0.25,WCC,-16.98657988546027,0.242,0.758,0.44,0.44,1,In,0.006,0.01,0.018,0.018,0.046,0.084,0.128,0.182,0.056,0.026,0.132,0.114,0.08,0.06,0.018,0.022,8,28
Vanderbilt,2014,7,8,18,10,8,10,1,0,0.36699239956568946,0.6764091858037579,104.00608519269775,94.5646703573226,9.44141483537517,93.25033484661031,96.67407512270756,3.4237402760972095,0.234375,0.2433460076045627,0.07421875,0.07604562737642585,64,0.24509803921568624,0.2,SEC,11.256965634261423,0.376,0.624,0,0.55,0,Last Four Byes,0,0,0.008,0.052,0.058,0.094,0.122,0.414,0.084,0.09,0.066,0.008,0.004,0,0,0,8,29
USC,2014,10,7,17,12,11,10,2,1,0.34014869888475835,0.6721311475409836,95.08754863813228,91.56568104701893,3.521867591113377,92.11943903091772,97.3497665682291,5.230327537311388,0.18518518518518515,0.22379032258064516,0.1111111111111111,0.08870967741935484,69.42857142857143,0.25735294117647056,0.28078817733990147,Pac-12,4.058558729726856,0.38,0.62,0,0.87,0,In,0,0.002,0.004,0.024,0.04,0.032,0.072,0.17,0.312,0.156,0.11,0.06,0.012,0.006,0,0,9,30
Georgia,2014,6,9,18,10,9,9,1,1,0.3836996336996337,0.6967930029154519,95.81845996940336,85.25773195876289,10.560728010640474,91.93625155620016,90.28403351458672,-1.6522180416134091,0.20987654320987653,0.2546583850931677,0.12962962962962962,0.07142857142857142,64.80000000000001,0.15737704918032788,0.3173913043478261,SEC,11.256965634261423,0.332,0.668,0,0.55,0,Last Four In,0,0.012,0.004,0.018,0.038,0.074,0.058,0.254,0.074,0.37,0.064,0.028,0.002,0.002,0.002,0,10,31
Georgia Tech,2014,8,7,18,10,9,10,0,0,0.42285237698081735,0.6573670444638187,102.776513427401,89.97252747252747,12.803985954873523,91.81417382533094,93.94953725215946,2.135363426828546,0.1752021563342318,0.22043010752688172,0.1105121293800539,0.08333333333333333,74.2,0.22686567164179103,0.3355263157894737,ACC,9.875875529646128,0.392,0.608,0,0.78,0,In,0,0.006,0.022,0.052,0.08,0.066,0.06,0.252,0.074,0.28,0.076,0.022,0.006,0,0,0.004,10,32
Texas,2014,9,7,18,10,10,10,2,0,0.4031777557100298,0.7253218884120172,97.99196787148594,83.49367088607596,14.49829698540998,90.38881584376732,91.11312403809184,0.7243081943245073,0.2489451476793249,0.17197452229299362,0.0759493670886076,0.1040339702760085,67.71428571428571,0.2864321608040201,0.215311004784689,Big 12,10.108713648101809,0.518,0.482,0.01,0.66,0,In,0,0.002,0.054,0.04,0.17,0.104,0.154,0.148,0.058,0.212,0.044,0.01,0.004,0,0,0,10,33
Florida State,2014,6,9,18,10,8,9,3,1,0.4103260869565218,0.6811862835959221,94.77468839884948,85.80395943988411,8.970728958965367,92.10442113095392,91.43710063835246,-0.6673204926014772,0.2857142857142857,0.25,0.12211981566820276,0.13657407407407407,70.85714285714286,0.19881305637982197,0.20178041543026703,ACC,9.875875529646128,0.21,0.79,0,0.78,0,Last Four In,0,0.002,0.006,0.014,0.064,0.038,0.15,0.172,0.062,0.39,0.066,0.024,0.004,0,0,0.008,10,34
Michigan,2014,8,7,17,11,12,10,2,1,0.3900106269925611,0.7214566929133859,104.40860215053765,97.00214132762312,7.406460822914525,95.22361509378072,94.62951954410336,-0.5940955496773377,0.2119205298013245,0.21651785714285715,0.10154525386313466,0.10714285714285714,64.71428571428572,0.1507537688442211,0.1497326203208556,Big Ten,6.894880180494068,0.338,0.662,0,0.36,0,Last Four Byes,0,0.002,0.002,0.024,0.06,0.078,0.09,0.226,0.116,0.336,0.044,0.01,0,0.002,0.002,0.008,10,35
Oklahoma,2014,8,8,17,12,9,10,2,1,0.329935125115848,0.6902730375426621,103.094688221709,91.11826967326276,11.97641854844622,94.51255680732342,95.31658035980402,0.8040235524805537,0.2047244094488189,0.2154255319148936,0.12335958005249344,0.13031914893617022,76.2,0.2319277108433735,0.31208053691275167,Big 12,10.108713648101809,0.42,0.58,0,0.66,0,In,0,0.002,0.002,0.004,0.03,0.016,0.074,0.056,0.18,0.524,0.086,0.026,0,0,0,0,10,36
Iowa State,2014,8,8,19,8,10,8,3,0,0.31210191082802546,0.7223300970873786,108.87445887445888,93.042071197411,15.832387677047876,95.25077045178236,93.62779959551555,-1.6229708562667884,0.21159420289855072,0.21865889212827988,0.08985507246376812,0.1107871720116618,69,0.19217081850533807,0.1896551724137931,Big 12,10.108713648101809,0.64,0.36,0.02,0.66,0,In,0,0,0.012,0.08,0.042,0.22,0.198,0.048,0.14,0.23,0.016,0.008,0.002,0.002,0.002,0,10,37
Indiana,2014,5,10,18,10,8,10,2,0,0.3276633840644584,0.7055555555555556,102.29474757776644,94.8125321006677,7.482215477098748,99.79308087346278,93.34527722491757,-6.447803648545233,0.19832985386221297,0.19375,0.0918580375782881,0.0875,68.42857142857143,0.0936768149882904,0.2462686567164179,Big Ten,6.894880180494068,0.232,0.768,0,0.36,0,Last Four In,0,0,0.002,0.008,0.018,0.06,0.084,0.162,0.224,0.366,0.038,0.008,0.004,0.002,0.006,0.018,10,38
Minnesota,2014,7,8,18,11,10,10,3,0,0.3053830227743271,0.6845140032948929,100,91.53225806451611,8.467741935483872,94.51090610039144,94.39995551940744,-0.11095058098405863,0.2,0.17311608961303462,0.09183673469387756,0.11608961303462322,68.7719298245614,0.19437939110070257,0.14977973568281938,Big Ten,6.894880180494068,0.316,0.684,0.02,0.36,0,Last Four In,0,0,0,0.006,0.02,0.014,0.152,0.032,0.324,0.386,0.05,0.006,0.002,0.004,0,0.004,10,39
Chattanooga,2014,0,0,2,2,2,2,0,0,0.26490066225165565,0.664179104477612,103.3210332103321,97.42647058823528,5.894562622096814,93.2214390094324,101.98207556130596,8.760636551873567,0.1625,0.1974921630094044,0.084375,0.06583072100313479,64,0.13815789473684212,0.2536764705882353,Southern,-34.60288275566086,0.122,0.878,0.69,0.69,1,In,0.002,0,0,0.028,0.008,0.022,0.046,0.064,0.156,0.03,0.206,0.154,0.07,0.104,0.026,0.084,11,40
BYU,2014,1,0,4,1,3,1,1,0,0.2777777777777778,0.70995670995671,95.8904109589041,89.4878706199461,6.402540338958005,93.70661797836036,98.12103023076762,4.414412252407232,0.2530612244897959,0.1425661914460285,0.05102040816326531,0.15071283095723015,70,0.3108108108108108,0.2017167381974249,WCC,-16.98657988546027,0.368,0.632,0.24,0.44,0,Last Four Byes,0.008,0.002,0.008,0.016,0.022,0.018,0.132,0.098,0.048,0.02,0.094,0.338,0.09,0.056,0.026,0.024,12,41
Marquette,2014,0,0,3,2,3,2,0,0,0.41203703703703703,0.7206703910614525,99.18478260869566,96.18528610354224,2.9994965051534166,91.2911563957737,102.11258189867289,10.821425502899178,0.2163742690058479,0.16909620991253643,0.06725146198830409,0.10495626822157436,68.4,0.20521172638436483,0.23920265780730895,Big East,-8.060046831797614,0.16,0.84,0.39,0.39,1,In,0.004,0.002,0.006,0.01,0.028,0.058,0.086,0.19,0.038,0.012,0.196,0.204,0.082,0.05,0.01,0.024,12,42
Richmond,2014,0,0,2,0,2,0,0,0,0.32222222222222224,0.6736842105263158,84.61538461538461,72.6027397260274,12.01264488935722,69.44411590774689,90.20114142538976,20.757025517642862,0.18382352941176472,0.18181818181818185,0.03676470588235294,0.09090909090909093,68,0.2608695652173913,0.26956521739130435,A 10,-16.3024413588752,0.34,0.66,0.75,0.75,1,In,0.004,0.002,0.002,0.012,0.018,0.032,0.088,0.056,0.104,0.104,0.108,0.272,0.108,0.046,0.012,0.032,12,43
Bowling Green,2014,0,0,2,1,2,1,0,0,0.3333333333333333,0.71698113207547165,91.14583333333334,83.41968911917098,7.72614421416236,93.03222218239311,91.56774714570584,-1.4644750366872614,0.18518518518518515,0.2190721649484536,0.08465608465608465,0.10051546391752578,63,0.1994219653179191,0.1939393939393939,MAC,-17.791106499299065,0.144,0.856,0.35,0.35,1,In,0.002,0,0.002,0.002,0.018,0.016,0.04,0.054,0.068,0.07,0.148,0.298,0.104,0.086,0.024,0.068,12,44
UIC,2014,0,0,1,1,1,1,0,0,0.4175824175824176,0.7222222222222222,87.05035971223022,99.26470588235294,-12.214346170122724,88.3725021108922,102.7807688166254,14.40826670573319,0.20739219712525667,0.18049792531120332,0.11088295687885012,0.1078838174273859,69.57142857142857,0.16400911161731208,0.1595238095238095,Horizon,-32.197375060817684,0,1,0.39,0.39,1,In,0.002,0,0,0,0.002,0.006,0.014,0.012,0.006,0.054,0.076,0.212,0.174,0.21,0.098,0.134,12,45
Middle Tennessee,2014,3,1,6,4,3,3,0,0,0.3863636363636363,0.6450777202072538,93.81443298969072,88.26086956521739,5.5535634244733245,85.64474827041431,93.15415204078424,7.509403770369912,0.18284424379232503,0.22544642857142855,0.1038374717832957,0.08705357142857142,63.285714285714285,0.2926208651399491,0.16243654822335024,C-USA,-18.955224749234738,0.282,0.718,0.53,0.53,1,In,0,0.004,0.004,0.01,0.024,0.072,0.116,0.106,0.046,0.024,0.136,0.312,0.078,0.026,0.014,0.028,12,46
Hampton,2014,0,0,2,2,2,2,0,0,0.37327188940092165,0.6432748538011696,90.32258064516128,93.9873417721519,-3.664761126990612,84.26472374322105,98.55964814087258,14.294924397651537,0.1793478260869565,0.23450134770889489,0.11413043478260868,0.07008086253369272,73.60000000000001,0.2708333333333333,0.2182410423452769,MEAC,-45.69370335816285,0.096,0.904,0.95,0.95,1,In,0,0,0,0.012,0.008,0.062,0.096,0.028,0.036,0.016,0.112,0.39,0.142,0.034,0.032,0.032,12,47
Central Arkansas,2014,0,0,1,1,1,1,0,0,0.2537313432835821,0.6436781609195402,86.23188405797102,102.87769784172664,-16.645813783755614,85.31954887218045,101.83522151607258,16.51567264389213,0.14925373134328357,0.16541353383458646,0.07462686567164178,0.03007518796992481,67,0.1864406779661017,0.18803418803418803,Southland,-40.941101852459084,0,1,0.66,0.66,1,In,0,0,0,0,0,0.006,0.01,0.002,0.018,0.03,0.026,0.404,0.078,0.17,0.172,0.084,12,48
Sacramento State,2014,0,0,1,1,1,1,0,0,0.2782608695652174,0.5757575757575758,91.70984455958548,99.46808510638296,-7.758240546797481,83.52401129943503,113.59702722673792,30.07301592730287,0.16374269005847952,0.2195121951219512,0.11695906432748536,0.09146341463414634,85.5,0.1895424836601307,0.2602739726027397,Big Sky,-34.63258179820289,0.008,0.992,0.96,0.96,1,In,0,0,0,0,0,0.004,0.032,0.004,0.026,0.098,0.02,0.274,0.242,0.126,0.074,0.1,12,49
Mercer,2014,0,0,0,2,0,2,0,0,0.2375,0.5444444444444444,81.88405797101449,107.19424460431657,-25.310186633302067,68.65940868822713,95.40946383051646,26.75005514228933,0.15104166666666666,0.2176165803108808,0.10416666666666669,0.06735751295336788,64,0.20114942528735633,0.1751412429378531,ASUN,-40.17811207839197,0.008,0.992,0.66,0.66,1,In,0,0,0,0,0,0.002,0.01,0.002,0.018,0.098,0.036,0.296,0.11,0.112,0.162,0.154,12,50
Robert Morris,2014,0,0,0,1,0,1,0,0,0.2894736842105263,0.5588235294117647,88.88888888888889,101.44927536231884,-12.560386473429958,77.05677867902665,99.07514450867052,22.01836582964387,0.22418879056047197,0.21176470588235297,0.09734513274336284,0.09705882352941177,67.8,0.22058823529411764,0.21602787456445993,NEC,-35.964163844451654,0,1,0.88,0.88,1,In,0,0,0,0,0,0,0.016,0,0.008,0.082,0.02,0.202,0.14,0.166,0.194,0.172,12,51
Pennsylvania,2014,0,0,1,1,1,1,0,0,0.2463768115942029,0.6063829787234043,87.05035971223022,100.70921985815602,-13.6588601459258,79.01723439679611,108.67519236249645,29.657957965700326,0.18518518518518515,0.2,0.07407407407407407,0.08571428571428572,67.5,0.15384615384615383,0.2109375,Ivy,-31.040446837198047,0.022,0.978,0.86,0.86,1,In,0,0,0,0,0,0,0.008,0,0.006,0.052,0.014,0.69,0.03,0.066,0.052,0.082,12,52
Delaware,2014,0,0,1,0,1,0,0,0,0.45714285714285713,0.7419354838709677,114.51612903225808,96.82539682539682,17.690732206861256,101.34529147982065,93.18181818181816,-8.163473298002458,0.2647058823529412,0.18604651162790695,0.07647058823529412,0.11918604651162792,68,0.28832116788321166,0.2356687898089172,CAA,-22.260604768363958,0.046,0.954,0.48,0.48,1,In,0.004,0.002,0.006,0.002,0.01,0.036,0.012,0.05,0.034,0.016,0.086,0.1,0.25,0.116,0.148,0.128,13,53
Iona,2014,0,0,1,0,1,0,0,0,0.3333333333333333,0.7777777777777778,109.33333333333331,96.15384615384616,13.179487179487168,109.33333333333331,96.15384615384616,-13.179487179487168,0.175,0.18815331010452965,0.10357142857142858,0.08710801393728224,67.87878787878788,0.25203252032520324,0.16541353383458646,MAAC,-41.029665453503355,0.024,0.976,0.46,0.46,1,In,0.002,0.002,0,0,0.022,0.04,0.016,0.046,0.022,0.028,0.124,0.068,0.342,0.104,0.108,0.076,13,54
