team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
UCLA,2021,12,4,14,4,12,4,0,0,0.39861111111111114,0.7110754414125201,108.32659660468876,84.82647296206618,23.500123642622597,96.16965232513638,93.41850937098512,-2.7511429541512444,0.18719211822660095,0.2400990099009901,0.13054187192118227,0.08168316831683169,67.66666666666667,0.24571428571428572,0.19614147909967847,Pac-12,3.4247848749924152,0.738,0.262,0.13,0.64,0,In,0.07,0.112,0.192,0.052,0.066,0.294,0.016,0.068,0.006,0.04,0.04,0.028,0.006,0.006,0.004,0,6,20
Michigan,2021,8,3,13,3,10,3,1,0,0.4103019538188277,0.747163695299838,108.69565217391305,89.28884986830553,19.4068023056075,100.6579723422234,96.45205597893364,-4.205916363289759,0.22874493927125503,0.1795918367346939,0.08906882591093117,0.11224489795918367,69.33333333333334,0.26732673267326734,0.1872037914691943,Big Ten,6.049007899468519,0.674,0.326,0.05,0.62,0,In,0.062,0.064,0.052,0.034,0.052,0.324,0.07,0.178,0.03,0.044,0.044,0.016,0.006,0.006,0.012,0.006,6,21
Texas,2021,10,6,16,7,10,7,2,0,0.37540453074433655,0.7142857142857143,99.08312958435208,86.50455927051671,12.578570313835373,93.8086693474518,96.96159159991494,3.1529222524631386,0.20388349514563103,0.233387358184765,0.0906148867313916,0.08914100486223663,66.8108108108108,0.19669117647058823,0.2685370741482966,Big 12,6.557963976414157,0.736,0.264,0,0.96,0,In,0.002,0.002,0.074,0.082,0.08,0.194,0.134,0.182,0.06,0.112,0.048,0.024,0.004,0.002,0,0,6,22
Seton Hall,2021,11,5,13,6,11,5,0,0,0.29836512261580383,0.6992805755395683,103.65425158116656,89.02865129280224,14.62560028836431,94.5560152084222,88.8598358718591,-5.696179336563092,0.14903846153846154,0.2315270935960591,0.07211538461538461,0.0541871921182266,69.33333333333334,0.26704545454545453,0.1746987951807229,Big East,0.1447641061416235,0.494,0.506,0.01,0.97,0,In,0,0.01,0.138,0.102,0.062,0.218,0.08,0.076,0.084,0.122,0.038,0.034,0.004,0.006,0.008,0.018,6,23
Northwestern,2021,11,6,13,6,11,6,0,0,0.3355525965379494,0.675,99.1778774289985,87.175685693106,12.002191735892495,96.02663091372912,99.67807456629238,3.6514436525632505,0.16176470588235295,0.24583333333333332,0.12394957983193278,0.08333333333333333,68,0.16901408450704225,0.23232323232323232,Big Ten,6.049007899468519,0.654,0.346,0.01,0.62,0,In,0,0.01,0.094,0.104,0.038,0.178,0.162,0.126,0.088,0.1,0.048,0.03,0.01,0.004,0.006,0.002,6,24
Oregon,2021,10,7,13,7,10,7,1,0,0.35833333333333334,0.7093791281373845,107.29394602479942,87.60932944606414,19.684616578735287,93.17926382958451,96.57620528721895,3.396941457634441,0.20766773162939295,0.16875,0.12140575079872204,0.096875,62.599999999999994,0.13523131672597866,0.17785234899328858,Pac-12,3.4247848749924152,0.804,0.196,0.07,0.64,0,In,0,0.008,0.088,0.03,0.104,0.388,0.108,0.102,0.052,0.084,0.03,0.002,0.004,0,0,0,6,25
Ohio State,2021,9,6,13,6,9,6,3,0,0.3093994778067885,0.688715953307393,106.05643496214728,91.66092350103378,14.3955114611135,98.99972142876489,96.3473897235673,-2.6523317051975814,0.20261437908496732,0.16,0.09803921568627452,0.10666666666666667,76.5,0.2272727272727273,0.3492063492063492,Big Ten,6.049007899468519,0.448,0.552,0,0.62,0,Last Four Byes,0,0.008,0.044,0.076,0.062,0.288,0.078,0.07,0.154,0.146,0.02,0.04,0.004,0.002,0,0.008,6,26
Villanova,2021,9,5,14,5,9,5,2,0,0.32416787264833574,0.7142857142857143,101.5683345780433,93.5820895522388,7.986245025804507,93.84495688732105,92.3621265951331,-1.4828302921879204,0.1904761904761905,0.18309859154929575,0.09285714285714286,0.09859154929577464,68.57142857142857,0.1903409090909091,0.3008130081300813,Big East,0.1447641061416235,0.468,0.532,0,0.97,0,In,0,0.004,0.056,0.056,0.058,0.2,0.086,0.126,0.146,0.192,0.032,0.024,0.008,0.004,0,0.008,6,27
Alabama,2021,8,8,15,8,9,8,2,0,0.31414868105515587,0.7001114827201784,106.2192118226601,97.56394640682096,8.655265415839153,91.98194576607972,97.59758033585204,5.615634569772298,0.2057142857142857,0.1396011396011396,0.05714285714285714,0.09401709401709402,70,0.24647887323943665,0.1419939577039275,SEC,8.306802932453943,0.602,0.398,0,0.68,0,In,0.002,0.004,0.028,0.09,0.042,0.048,0.412,0.12,0.15,0.052,0.032,0.018,0,0.002,0,0,7,28
Iowa,2021,10,7,14,7,11,7,2,0,0.2895927601809955,0.6822977725674091,115.78947368421052,105.65920398009948,10.130269704111043,95.21918884433312,101.41469563146345,6.1955067871302845,0.18461538461538465,0.1591549295774648,0.08251748251748252,0.09577464788732394,71.5,0.20603015075376885,0.13576642335766423,Big Ten,6.049007899468519,0.712,0.288,0.01,0.62,0,In,0,0.008,0.068,0.12,0.086,0.096,0.218,0.122,0.152,0.08,0.024,0.02,0.002,0.002,0,0.002,7,29
Iowa State,2021,11,6,15,9,11,8,2,0,0.2717889908256881,0.7413213885778276,105.35405872193438,97.93103448275862,7.42302423917576,90.47166107768533,99.46933691670536,8.99767583902011,0.228021978021978,0.16298342541436464,0.06043956043956044,0.08287292817679558,69.33333333333334,0.2588996763754045,0.16716417910447762,Big 12,6.557963976414157,0.798,0.202,0,0.96,0,In,0,0.004,0.022,0.104,0.076,0.176,0.376,0.056,0.09,0.044,0.02,0.03,0.002,0,0,0,7,30
Virginia Tech,2021,8,8,13,8,8,8,2,0,0.2953929539295393,0.7255871446229913,102.77410832232496,90.69767441860463,12.076433903720314,93.0546475844473,97.8121055122311,4.757457927783819,0.18584070796460175,0.1543026706231454,0.06489675516224189,0.09198813056379822,67.8,0.19784172661870503,0.16666666666666666,ACC,5.526222516775213,0.576,0.424,0.05,0.64,0,In,0,0,0.006,0.044,0.062,0.062,0.428,0.058,0.182,0.134,0.012,0.006,0.004,0,0,0.002,7,31
Missouri,2021,5,9,9,10,5,9,1,1,0.2957983193277311,0.7007978723404256,106.203288490284,97.34121122599704,8.862077264286953,91.3011334110525,99.07029547479002,7.769162063737504,0.22509225092250923,0.16296296296296298,0.1033210332103321,0.08888888888888889,67.75,0.10638297872340426,0.2409090909090909,SEC,8.306802932453943,0.204,0.796,0,0.68,0,Last Four In,0,0,0,0.052,0.072,0.058,0.278,0.204,0.248,0.046,0.022,0.008,0.006,0.002,0,0.004,7,32
South Florida,2021,11,1,14,2,1,1,11,1,0.4,0.7134052388289677,102.5,79.87249544626593,22.627504553734056,90.05401585418423,89.83498250049367,-0.2190333536905502,0.23818897637795275,0.21428571428571427,0.07677165354330709,0.10424710424710423,63.5,0.21171171171171171,0.22401847575057737,American,-1.4764680021881251,0.122,0.878,0.74,0.74,1,In,0.012,0.006,0.002,0,0.018,0.02,0.01,0.184,0.022,0.032,0.112,0.182,0.12,0.126,0.102,0.052,8,33
DePaul,2021,11,4,14,6,12,6,1,0,0.30977620730270905,0.6445698166431594,101.54702970297028,95.95771144278606,5.589318260184228,91.47841711498454,95.67084187093369,4.192424755949147,0.1711229946524064,0.22849462365591397,0.13636363636363635,0.10483870967741936,72.97560975609757,0.13314447592067988,0.115625,Big East,0.1447641061416235,0.464,0.536,0,0.97,0,In,0.002,0.024,0.06,0.126,0.068,0.076,0.104,0.242,0.166,0.04,0.028,0.038,0.008,0.012,0.002,0.004,8,34
Oregon State,2021,7,6,8,6,7,6,1,0,0.26260504201680673,0.7038167938931298,105.29300567107752,97.83223374175306,7.460771929324451,92.86344883089326,98.40749414296384,5.5440453120705735,0.17121588089330023,0.1197007481296758,0.05707196029776675,0.10723192019950124,67.16666666666667,0.1834319526627219,0.14646464646464646,Pac-12,3.4247848749924152,0.386,0.614,0,0.64,0,Last Four Byes,0.002,0.008,0.054,0.11,0.048,0.092,0.236,0.24,0.104,0.022,0.03,0.028,0.016,0.006,0,0.004,8,35
Oklahoma State,2021,13,5,17,7,13,6,1,1,0.30939226519337015,0.6998961578400831,98.21325648414984,85.56461001164143,12.648646472508418,91.50584881608584,96.13614997779848,4.630301161712668,0.1875,0.2125340599455041,0.13043478260869565,0.11716621253405994,71.8048780487805,0.1411042944785276,0.12693498452012383,Big 12,6.557963976414157,0.952,0.048,0.02,0.96,0,In,0,0.008,0.094,0.09,0.07,0.072,0.15,0.328,0.092,0.058,0.016,0.01,0.004,0.006,0,0.002,8,36
Syracuse,2021,9,7,11,7,10,7,0,0,0.3483443708609272,0.6602809706257982,98.6731843575419,91.59010600706712,7.083078350474764,88.65285240189066,96.18208745489297,7.529235053002336,0.21256038647342995,0.18581907090464547,0.0748792270531401,0.11491442542787286,69,0.22437673130193905,0.268361581920904,ACC,5.526222516775213,0.674,0.326,0,0.64,0,In,0,0.002,0.062,0.086,0.036,0.108,0.136,0.3,0.09,0.044,0.088,0.038,0.004,0.002,0,0.004,8,37
South Dakota State,2021,14,0,21,2,2,1,4,1,0.3050632911392405,0.7267230955259976,104.5598480050665,88.74045801526718,15.81938998979932,95.78851378863364,92.58345054460555,-3.205063244028051,0.25742574257425743,0.2048780487804878,0.07425742574257425,0.15121951219512195,67.33333333333333,0.20348837209302328,0.19753086419753085,Summit,-2.1456001412624426,0.424,0.576,0.16,0.84,0,Last Four Byes,0.008,0.002,0.004,0.002,0.034,0.05,0.086,0.1,0.312,0.106,0.106,0.052,0.052,0.028,0.038,0.02,9,38
Florida State,2021,9,7,10,7,10,7,0,0,0.3273615635179153,0.6813186813186813,92.98831385642735,91.27906976744184,1.709244088985514,90.21281066932804,99.99626519434295,9.783454525014893,0.18592964824120603,0.19801980198019803,0.11055276381909548,0.08415841584158416,66.33333333333334,0.14606741573033707,0.2033898305084746,ACC,5.526222516775213,0.694,0.306,0,0.64,0,In,0,0.004,0.024,0.04,0.07,0.068,0.086,0.134,0.414,0.082,0.018,0.034,0.008,0.008,0,0.01,9,39
Washington State,2021,9,10,11,10,9,10,0,0,0.33002481389578164,0.6814516129032258,95.11514305652476,94.82879105520615,0.28635200131861893,89.99763390607207,98.83403922969254,8.836405323620472,0.25984251968503935,0.20481927710843373,0.11023622047244094,0.1606425702811245,63.5,0.2,0.1391304347826087,Pac-12,3.4247848749924152,0.2,0.8,0,0.64,0,Last Four In,0,0,0.002,0.026,0.03,0.04,0.128,0.162,0.482,0.062,0.036,0.014,0.004,0.01,0,0.004,9,40
UCF,2021,11,1,13,2,2,0,11,1,0.36217303822937624,0.6950998185117967,87.65060240963855,73.53815659068384,14.112445818954711,90.12122087742092,84.10485783061371,-6.016363046807205,0.2650334075723831,0.2737556561085973,0.1358574610244989,0.1176470588235294,64.14285714285714,0.2,0.2413793103448276,American,-1.4764680021881251,0.38,0.62,0.08,0.74,0,Last Four Byes,0.002,0.002,0.01,0.004,0.026,0.114,0.05,0.058,0.058,0.278,0.062,0.112,0.018,0.052,0.094,0.06,10,41
Missouri State,2021,14,0,17,2,2,1,14,0,0.35947712418300654,0.7916063675832128,99.71264367816092,82.44985673352436,17.26278694463656,93.60334843713288,93.53322419084763,-0.0701242462851944,0.17025862068965517,0.2222222222222222,0.14224137931034483,0.0876068376068376,66.28571428571429,0.2149321266968326,0.1273209549071618,MVC,1.3029917346644493,0.462,0.538,0.62,0.62,1,In,0,0.012,0.014,0.002,0.2,0.054,0.054,0.098,0.026,0.2,0.148,0.084,0.062,0.026,0.012,0.008,10,42
Michigan State,2021,7,7,12,7,7,7,2,0,0.33236994219653176,0.7253086419753086,103.8793103448276,93.80849532037438,10.07081502445321,98.5524767107423,98.76843973392958,0.2159630231872599,0.21241050119331745,0.2198581560283688,0.10501193317422436,0.1016548463356974,69.83333333333333,0.1972602739726027,0.2209302325581395,Big Ten,6.049007899468519,0.29,0.71,0,0.62,0,Last Four In,0,0.002,0.018,0.08,0.02,0.154,0.196,0.124,0.118,0.256,0.018,0.006,0,0.002,0.002,0.004,10,43
North Carolina,2021,8,9,13,9,8,9,0,0,0.3469387755102041,0.7383073496659243,101.9147621988882,89.58076448828606,12.333997710602134,96.68393599760742,94.44525162532769,-2.238684372279737,0.15121951219512195,0.1980676328502415,0.08780487804878048,0.0821256038647343,68.33333333333333,0.1641025641025641,0.18857142857142856,ACC,5.526222516775213,0.59,0.41,0.02,0.64,0,In,0,0,0.012,0.018,0.02,0.14,0.086,0.072,0.07,0.55,0.02,0.002,0.002,0.002,0,0.006,10,44
Florida Gulf Coast,2021,14,0,19,2,0,1,3,1,0.2226190476190476,0.7720090293453724,110.50516647531572,79.69572849619661,30.80943797911911,97.60763190443348,88.21628688573263,-9.391345018700846,0.15476190476190477,0.24949698189134809,0.1507936507936508,0.07847082494969819,72,0.16355140186915887,0.19035532994923857,ASUN,-1.6961590841908658,0.132,0.868,0.91,0.91,1,In,0.014,0.022,0.008,0,0.022,0.028,0.046,0.032,0.014,0.008,0.408,0.088,0.176,0.034,0.048,0.052,11,45
Delaware,2021,16,2,18,3,2,0,0,1,0.44852191641182465,0.701067615658363,101.96198651134274,83.95363026235509,18.008356248987653,93.9880297270708,89.46292569733222,-4.5251040297385865,0.15357142857142858,0.2571428571428571,0.12321428571428572,0.06607142857142857,70,0.1717687074829932,0.25754060324825984,CAA,-0.31123923752027594,0.124,0.876,0.67,0.67,1,In,0.004,0.01,0.036,0.006,0.042,0.086,0.046,0.092,0.038,0.122,0.198,0.144,0.054,0.042,0.05,0.03,11,46
South Dakota,2021,12,2,15,5,0,2,2,1,0.32219251336898397,0.7509829619921363,107.59753593429156,84.99660556687033,22.60093036742124,99.81894232362352,92.46190274191127,-7.357039581712272,0.13897280966767372,0.2822085889570552,0.13897280966767372,0.06748466257668712,66.2,0.21753246753246752,0.27385892116182575,Summit,-2.1456001412624426,0.072,0.928,0.84,0.84,1,In,0,0,0.004,0.002,0.008,0.016,0.022,0.036,0.012,0.012,0.33,0.084,0.224,0.162,0.058,0.03,11,47
Bowling Green,2021,13,3,17,4,0,1,14,3,0.27356020942408377,0.6922077922077922,101.17340286831814,85.6957928802589,15.477609988059228,95.12094182696733,91.35064175025391,-3.7703000767134167,0.17088607594936708,0.2329635499207607,0.12341772151898736,0.08874801901743265,69.26027397260273,0.2062043795620438,0.19961977186311788,MAC,0.5029645595229191,0.084,0.916,0.48,0.48,1,In,0,0,0.002,0.002,0.008,0.016,0.016,0.014,0.034,0.056,0.22,0.106,0.192,0.132,0.108,0.094,11,48
Stephen F. Austin,2021,12,0,18,2,1,1,2,1,0.3783068783068783,0.6858513189448441,113.83763837638377,69.37383756974582,44.46380080663795,99.83994991899522,81.18155826010127,-18.658391658893947,0.23325062034739455,0.28391959798994976,0.15632754342431762,0.10804020100502512,65.79591836734694,0.15,0.2507936507936508,Southland,-3.221038172825654,0.144,0.856,0.88,0.88,1,In,0.028,0.01,0.022,0.002,0.006,0.04,0.07,0.022,0.014,0.016,0.096,0.266,0.124,0.104,0.084,0.096,12,49
Houston,2021,12,4,15,5,2,1,12,4,0.33579335793357934,0.6840052015604682,91.09498680738788,81.67989417989418,9.415092627493692,88.10243918478767,92.94218310412992,4.839743919342234,0.2494172494172494,0.3071593533487298,0.1561771561771562,0.1362586605080831,71.5,0.15977961432506887,0.2278481012658228,American,-1.4764680021881251,0.208,0.792,0.13,0.74,0,Last Four In,0,0.004,0.022,0.01,0.016,0.044,0.096,0.054,0.074,0.144,0.072,0.232,0.08,0.05,0.072,0.03,12,50
Belmont,2021,14,3,17,5,1,2,0,0,0.34025974025974026,0.6372924648786717,105.06072874493928,86.88858695652173,18.172141788417548,93.85278523578796,92.23521619898207,-1.617569036805878,0.1848101265822785,0.2570694087403599,0.12151898734177216,0.10025706940874037,65.83333333333333,0.14814814814814814,0.20317460317460315,OVC,-0.42723632695321595,0.046,0.954,0.58,0.58,1,In,0,0.002,0.002,0.002,0.002,0.016,0.042,0.006,0.016,0.024,0.068,0.456,0.104,0.078,0.088,0.094,12,51
Rice,2021,11,1,15,2,1,1,0,0,0.3326612903225806,0.6932432432432433,102.86707211120763,84.44830582102519,18.41876629018246,92.37910000911654,90.64693134889774,-1.732168660218823,0.216,0.16776750330250992,0.076,0.10568031704095111,68.18181818181819,0.17391304347826086,0.11637347767253044,C-USA,1.5441015004011365,0.036,0.964,0.39,0.39,1,In,0,0,0.002,0,0.014,0.008,0.014,0.04,0.018,0.034,0.056,0.208,0.136,0.17,0.128,0.172,12,52
UC Davis,2021,8,0,9,1,0,1,1,0,0.25477707006369427,0.7270531400966184,102.406015037594,86.44578313253012,15.960231905063864,96.8138348604365,96.23112713237752,-0.5827077280590032,0.20734341252699784,0.16348195329087048,0.08207343412526998,0.10828025477707008,66.14285714285714,0.225,0.17713004484304934,Big West,-1.2606132970360675,0.104,0.896,0.85,0.85,1,In,0,0,0.002,0,0.008,0.008,0.01,0.018,0.042,0.03,0.122,0.252,0.23,0.096,0.09,0.092,12,53
Bucknell,2021,8,0,8,0,0,0,0,0,0.22140221402214025,0.8051948051948052,105.57553956834532,79.49640287769785,26.079136690647488,98.91314725233366,86.97276508777921,-11.940382164554473,0.1596244131455399,0.1822429906542056,0.09389671361502348,0.08411214953271028,71,0.2312138728323699,0.15,Patriot,-0.24317654799199745,0.048,0.952,0.76,0.76,1,In,0.018,0.014,0.004,0,0.036,0.02,0.036,0.042,0.002,0.014,0.16,0.132,0.288,0.048,0.084,0.102,13,54
