team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Ohio State,2011,14,2,27,2,17,2,1,0,0.34801288936627284,0.7182795698924731,119.59423384943942,91.46793852676204,28.126295322677365,101.45348065275586,104.45390592015804,3.0004252674021568,0.1623064602242392,0.2480127186009539,0.1195942338494394,0.06306306306306306,64.58620689655173,0.26555760936537276,0.14805194805194805,Big Ten,9.27771588591794,0.976,0.024,0.69,0.69,1,In,0.626,0.128,0.116,0.05,0.024,0.018,0.014,0.004,0.006,0.002,0.002,0.008,0,0.002,0,0,1,1
Kansas,2011,12,2,26,2,17,2,3,0,0.36254107338444685,0.7194112235510579,119.24398625429554,92.30392156862746,26.940064685668077,99.406110390718,105.46286904125355,6.056758650535512,0.19243986254295536,0.2107843137254902,0.11929307805596466,0.08529411764705883,69.93991416309012,0.2753882915173238,0.23297491039426524,Big 12,10.467675011408907,0.982,0.018,0.45,0.45,1,In,0.62,0.092,0.114,0.058,0.034,0.036,0.006,0.01,0.01,0.002,0,0.012,0.002,0.004,0,0,1,2
Duke,2011,12,2,26,3,16,3,4,0,0.35124378109452736,0.6761819803746655,117.1836533727228,90.9224730127576,26.261180359965195,100.26410050772606,103.2914738721416,3.027373364415491,0.17134416543574593,0.218351324828263,0.11225997045790252,0.08488714425907752,70.03448275862068,0.2764134780125643,0.18764434180138567,ACC,7.561816783228286,0.982,0.018,0.52,0.52,1,In,0.47,0.064,0.138,0.09,0.048,0.05,0.022,0.046,0.01,0.014,0.008,0.026,0.006,0.008,0,0,1,3
Pittsburgh,2011,13,3,24,4,15,4,2,0,0.4300202839756592,0.7164605137963844,117.55146262188516,96.04978354978356,21.50167907210161,100.88139268274472,104.67591980103305,3.794527118288344,0.18364030335861323,0.18344155844155843,0.0790899241603467,0.07738095238095238,63.38197424892704,0.2876543209876543,0.21618204804045513,Big East,8.685554025709054,0.972,0.028,0.33,0.33,1,In,0.352,0.062,0.09,0.108,0.064,0.14,0.032,0.062,0.02,0.006,0.03,0.02,0.008,0.002,0.004,0,1,4
Texas,2011,12,2,23,5,16,5,0,0,0.3737864077669903,0.6927083333333334,111.22345803842263,88.49246231155779,22.730995726864847,97.7451239743288,103.55647306266792,5.8113490883391545,0.179474216380182,0.19447236180904523,0.08948432760364004,0.0743718592964824,67.62393162393163,0.28809523809523807,0.2027809965237543,Big 12,10.467675011408907,0.982,0.018,0.33,0.45,0,In,0.226,0.164,0.148,0.138,0.102,0.068,0.03,0.032,0.024,0.024,0.01,0.024,0.006,0.002,0.002,0,1,5
San Diego State,2011,12,2,25,2,1,0,18,2,0.3817991631799163,0.7075564278704612,113.56483993488877,93.9443535188216,19.62048641606717,102.51161883474666,104.52432498462844,2.012706149881773,0.17091698317959847,0.19585379159847244,0.09441128594682582,0.08019639934533551,63.55172413793103,0.21907060953530477,0.20152091254752852,Mountain West,7.3467838249708945,0.716,0.284,0.13,0.69,0,In,0.016,0.234,0.028,0.024,0.078,0.112,0.138,0.056,0.058,0.022,0.132,0.062,0.022,0.014,0.004,0,2,6
Purdue,2011,13,3,24,5,15,4,2,1,0.3346938775510204,0.6965174129353234,111.93480546792848,92.18668065023596,19.748124817692513,99.11670841905276,105.40137265613367,6.284664237080921,0.16456361724500526,0.2228631358154169,0.09621451104100946,0.09386470896696382,65.30472103004291,0.25331724969843183,0.21183206106870228,Big Ten,9.27771588591794,0.99,0.01,0.16,0.69,0,In,0.156,0.172,0.266,0.138,0.098,0.044,0.026,0.026,0.026,0.006,0.008,0.02,0.01,0.004,0,0,3,7
BYU,2011,13,1,26,2,2,1,16,1,0.3206470028544244,0.7202486678507993,115.63251563251563,93.1916948334138,22.440820799101843,100.38526577080732,103.72584408934044,3.3405783185330815,0.15728715728715728,0.20714630613230323,0.11303511303511304,0.08305166586190246,71.07692307692307,0.30180180180180183,0.2255990648743425,Mountain West,7.3467838249708945,0.892,0.108,0.69,0.69,1,In,0.138,0.07,0.222,0.048,0.114,0.07,0.072,0.052,0.034,0.026,0.05,0.072,0.006,0.026,0,0,3,8
North Carolina,2011,12,2,22,6,14,6,1,0,0.366079703429101,0.7036713286713286,106.75209462789552,93.15476190476193,13.597332723133604,98.61981362884596,105.3492556040837,6.72944197523775,0.18235584031542632,0.20287698412698413,0.09019221291276493,0.10069444444444443,72.46428571428571,0.2532726237905521,0.16277746158224246,ACC,7.561816783228286,0.942,0.058,0.1,0.52,0,In,0.042,0.112,0.24,0.138,0.084,0.084,0.072,0.126,0.024,0.032,0.016,0.018,0.008,0.002,0.002,0,3,9
Syracuse,2011,11,6,22,6,15,6,1,0,0.3607399794450154,0.6727272727272727,110.94160967911624,95.49266247379455,15.4489472053217,98.19493752221253,104.66919967638952,6.474262154177015,0.18516570226196735,0.2070230607966457,0.12835349815886377,0.09643605870020965,65.27038626609442,0.2423500611995104,0.19084888621312465,Big East,8.685554025709054,0.972,0.028,0.04,0.33,0,In,0.036,0.084,0.334,0.166,0.074,0.086,0.076,0.048,0.05,0.02,0.008,0.014,0.002,0.002,0,0,3,10
Wisconsin,2011,12,4,22,6,15,5,0,1,0.33761682242990654,0.733015494636472,120.06191950464395,99.93800371977682,20.123915784867137,100.41233053819644,107.46020794123764,7.047877403041193,0.1325077399380805,0.1735895846249225,0.06191950464396285,0.06881587104773713,57.16814159292035,0.23768308921438083,0.22667638483965016,Big Ten,9.27771588591794,0.964,0.036,0.11,0.69,0,In,0.106,0.148,0.098,0.33,0.08,0.044,0.074,0.038,0.02,0.018,0.016,0.018,0.004,0,0.004,0.002,4,11
Notre Dame,2011,12,4,23,5,15,5,2,0,0.340958605664488,0.7094266277939747,116.25207296849086,100.32948929159802,15.922583676892842,100.4910653519103,105.5587367472957,5.0676713953853945,0.16970702045328911,0.16474464579901152,0.07241569928137093,0.082921471718835807,63.75330396475771,0.3382059800664452,0.182262996941896,Big East,8.685554025709054,0.992,0.008,0.17,0.33,0,In,0.088,0.144,0.11,0.18,0.082,0.152,0.074,0.042,0.036,0.024,0.024,0.034,0.006,0.002,0.002,0,4,12
Louisville,2011,11,5,21,7,11,6,2,0,0.34243902439024393,0.6663470757430489,109.1867469879518,94.13845376452754,15.048293223424269,98.95815764417036,104.95016027182322,5.992002627652838,0.19427710843373497,0.24002021222839817,0.13704819277108435,0.09802930773117736,67.52542372881356,0.2003474232773596,0.27527018436109346,Big East,8.685554025709054,0.662,0.338,0.12,0.33,0,In,0.01,0.022,0.132,0.186,0.112,0.088,0.092,0.134,0.06,0.056,0.038,0.052,0.01,0.008,0,0,4,13
Arizona,2011,12,4,23,6,14,5,1,1,0.33555555555555555,0.7151394422310757,113.773681515617,98.83130081300811,14.942380702608872,98.90188042018563,105.6887850363785,6.786904616192867,0.19866871479774703,0.18597560975609756,0.07578084997439836,0.08689024390243902,66.48510638297873,0.33674775928297057,0.2594427244582043,Pac-12,5.501729041978612,0.964,0.036,0.51,0.51,1,In,0.036,0.114,0.118,0.132,0.202,0.104,0.082,0.09,0.04,0.018,0.022,0.026,0.01,0.004,0.002,0,5,14
West Virginia,2011,9,7,17,10,11,9,1,0,0.4025974025974026,0.6379821958456974,110.49661399548532,100.61693774537297,9.879676250112368,97.9744201969176,107.76960210430111,9.795181907383498,0.1901805869074492,0.19349411104879416,0.07279909706546275,0.10095344924284912,63.285714285714285,0.2830551989730424,0.24120281509916827,Big East,8.685554025709054,0.688,0.312,0.02,0.33,0,In,0,0.02,0.044,0.05,0.328,0.118,0.092,0.106,0.068,0.058,0.072,0.03,0.004,0.004,0.006,0,5,15
Kansas State,2011,8,6,18,9,10,8,1,1,0.4194792671166827,0.6976264189886481,106.63316582914572,95.523138832998,11.110026996147738,98.43326480664848,103.81434005061833,5.381075243969828,0.22110552763819097,0.23591549295774647,0.09045226130653268,0.10160965794768612,68.62068965517241,0.2748502994011976,0.32423435419440744,Big 12,10.467675011408907,0.556,0.444,0.04,0.45,0,In,0,0.004,0.076,0.056,0.316,0.064,0.108,0.168,0.062,0.078,0.032,0.028,0.004,0.002,0.002,0,5,16
